"binominal","rates","alpha","sigma.sq","theta","expected_mean","expected_var","tip_state","is_cd","trait"
"Pseudowintera_colorata",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Chloranthus_henryi",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Sarcandra_glabra",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Ascarina_lucida",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Podocarpus_gibbsii",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Podocarpus_chinensis",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Podocarpus_neriifolius",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Podocarpus_totara",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Podocarpus_cunninghamii",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Afrocarpus_falcatus",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Dacrydium_pectinatum",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Dacrydium_gracile",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Dacrydium_cupressinum",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Dacrycarpus_imbricatus",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Dacrycarpus_dacrydioides",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Phyllocladus_hypophyllus",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Phyllocladus_trichomanoides",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Lepidothamnus_intermedius",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Halocarpus_kirkii",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Halocarpus_biformis",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Prumnopitys_ferruginea",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Prumnopitys_taxifolia",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Manoao_colensoi",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Agathis_kinabaluensis",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Agathis_australis",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Juniperus_sabina",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Juniperus_monosperma",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Juniperus_phoenicea",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Cupressus_funebris",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Platycladus_orientalis",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Chamaecyparis_obtusa",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Thuja_occidentalis",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Cryptomeria_japonica",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Cunninghamia_lanceolata",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Pinus_taeda",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.70156295540215,1.33977609218504,"EcM",TRUE,"logSRL"
"Pinus_pungens",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.70156295540215,1.33977609218504,"EcM",TRUE,"logSRL"
"Pinus_palustris",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.70156295540215,1.33977609218504,"EcM",TRUE,"logSRL"
"Pinus_elliottii",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.70156295540215,1.33977609218504,"EcM",TRUE,"logSRL"
"Pinus_virginiana",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.70156295540215,1.33977609218504,"EcM",TRUE,"logSRL"
"Pinus_sylvestris",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.70156295540215,1.33977609218504,"EcM",TRUE,"logSRL"
"Pinus_nigra",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.70156295540215,1.33977609218504,"EcM",TRUE,"logSRL"
"Pinus_resinosa",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.70156295540215,1.33977609218504,"EcM",TRUE,"logSRL"
"Pinus_massoniana",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.70156295540215,1.33977609218504,"EcM",TRUE,"logSRL"
"Pinus_tabuliformis",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.70156295540215,1.33977609218504,"EcM",TRUE,"logSRL"
"Pinus_pinea",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.70156295540215,1.33977609218504,"EcM",TRUE,"logSRL"
"Pinus_pinaster",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.70156295540215,1.33977609218504,"EcM",TRUE,"logSRL"
"Pinus_armandii",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.70156295540215,1.33977609218504,"EcM",TRUE,"logSRL"
"Pinus_koraiensis",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.70156295540215,1.33977609218504,"EcM",TRUE,"logSRL"
"Pinus_pumila",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.70156295540215,1.33977609218504,"EcM",TRUE,"logSRL"
"Pinus_strobus",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.70156295540215,1.33977609218504,"EcM",TRUE,"logSRL"
"Pinus_edulis",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.70156295540215,1.33977609218504,"EcM",TRUE,"logSRL"
"Picea_koraiensis",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.70156295540215,1.33977609218504,"EcM",TRUE,"logSRL"
"Picea_meyeri",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.70156295540215,1.33977609218504,"EcM",TRUE,"logSRL"
"Picea_abies",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.70156295540215,1.33977609218504,"EcM",TRUE,"logSRL"
"Picea_wilsonii",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.70156295540215,1.33977609218504,"EcM",TRUE,"logSRL"
"Picea_rubens",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.70156295540215,1.33977609218504,"EcM",TRUE,"logSRL"
"Picea_glauca",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.70156295540215,1.33977609218504,"EcM",TRUE,"logSRL"
"Larix_gmelinii",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.70156295540215,1.33977609218503,"EcM",TRUE,"logSRL"
"Larix_decidua",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.70156295540215,1.33977609218503,"EcM",TRUE,"logSRL"
"Larix_kaempferi",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.70156295540215,1.33977609218503,"EcM",TRUE,"logSRL"
"Pseudotsuga_menziesii",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.70156295540215,1.33977609218504,"EcM",TRUE,"logSRL"
"Abies_fargesii",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.70156295540215,1.33977609218504,"EcM",TRUE,"logSRL"
"Abies_nephrolepis",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.70156295540215,1.33977609218504,"EcM",TRUE,"logSRL"
"Abies_alba",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.70156295540215,1.33977609218504,"EcM",TRUE,"logSRL"
"Tsuga_canadensis",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.70156295540215,1.33977609218504,"EcM",TRUE,"logSRL"
"Ephedra_fragilis",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Gnetum_gnemon",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.70147171833496,1.33977609218503,"EcM",TRUE,"logSRL"
"Ginkgo_biloba",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Dryopteris_sparsa",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082698243,1.33977609218503,"AM",TRUE,"logSRL"
"Dryopteris_lepidopoda",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082698243,1.33977609218504,"AM",TRUE,"logSRL"
"Polystichum_chilense",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082698243,1.33977609218503,"AM",TRUE,"logSRL"
"Blechnum_procerum",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082698243,1.33977609218503,"AM",TRUE,"logSRL"
"Blechnum_novae-zelandiae",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082698243,1.33977609218503,"AM",TRUE,"logSRL"
"Blechnum_fluviatile",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082698243,1.33977609218503,"AM",TRUE,"logSRL"
"Blechnum_discolor",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082698243,1.33977609218503,"AM",TRUE,"logSRL"
"Blechnum_chambersii",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082698243,1.33977609218503,"AM",TRUE,"logSRL"
"Blechnum_orientale",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082698243,1.33977609218504,"AM",TRUE,"logSRL"
"Onoclea_sensibilis",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082698243,1.33977609218504,"AM",TRUE,"logSRL"
"Matteuccia_struthiopteris",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082698243,1.33977609218504,"AM",TRUE,"logSRL"
"Athyrium_spinulosum",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082698243,1.33977609218503,"AM",TRUE,"logSRL"
"Athyrium_sinense",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082698243,1.33977609218504,"AM",TRUE,"logSRL"
"Athyrium_multidentatum",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082698243,1.33977609218503,"AM",TRUE,"logSRL"
"Cystopteris_sudetica",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082698243,1.33977609218504,"AM",TRUE,"logSRL"
"Asplenium_bulbiferum",0.00111604698386932,0.0645429636932133,0.172946239349867,4.19972002597252,4.17421969790862,1.33977609218503,"NMAM",TRUE,"logSRL"
"Pteridium_aquilinum",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082698243,1.33977609218503,"AM",TRUE,"logSRL"
"Adiantum_pedatum",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082698243,1.33977609218504,"AM",TRUE,"logSRL"
"Cyathea_smithii",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082698243,1.33977609218503,"AM",TRUE,"logSRL"
"Cyathea_medullaris",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082698243,1.33977609218504,"AM",TRUE,"logSRL"
"Cyathea_dealbata",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082698243,1.33977609218503,"AM",TRUE,"logSRL"
"Dicksonia_squarrosa",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082698243,1.33977609218504,"AM",TRUE,"logSRL"
"Cibotium_barometz",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082698243,1.33977609218504,"AM",TRUE,"logSRL"
"Sticherus_cunninghamii",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082698243,1.33977609218504,"AM",TRUE,"logSRL"
"Gleichenia_microphylla",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082698243,1.33977609218502,"AM",TRUE,"logSRL"
"Dicranopteris_pedata",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082698243,1.33977609218504,"AM",TRUE,"logSRL"
"Dicranopteris_linearis",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082698243,1.33977609218503,"AM",TRUE,"logSRL"
"Osmunda_japonica",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082698243,1.33977609218503,"AM",TRUE,"logSRL"
"Equisetum_hyemale",0.00111604698386932,0.0645429636932133,0.172946239349867,4.19972002597252,4.19955228630822,1.33977609218503,"NMAM",TRUE,"logSRL"
"Equisetum_pratense",0.00111604698386932,0.0645429636932133,0.172946239349867,4.19972002597252,4.19955228630822,1.33977609218503,"NMAM",TRUE,"logSRL"
"Lycopodium_volubile",0.00111604698386932,0.0645429636932133,0.172946239349867,4.19972002597252,4.19971896720241,1.33977609218503,"NMAM",TRUE,"logSRL"
"Rudbeckia_hirta",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Ratibida_pinnata",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Heliopsis_helianthoides",0.000256163016950334,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486495,"NM",FALSE,"logSRL"
"Liatris_aspera",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Arnica_sororia",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Arnica_fulgens",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Hymenoxys_richardsonii",0.00113384682745547,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"NMAM",FALSE,"logSRL"
"Helianthus_agrestis",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Helianthus_grosseserratus",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Helianthus_giganteus",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Helianthus_maximiliani",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Helianthus_verticillatus",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Helianthus_salicifolius",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Pappobolus_microphyllus",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Helianthus_occidentalis",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Helianthus_mollis",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Helianthus_silphioides",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Helianthus_atrorubens",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Helianthus_longifolius",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Helianthus_angustifolius",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Helianthus_floridanus",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Helianthus_petiolaris",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Helianthus_neglectus",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Helianthus_niveus",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Helianthus_praecox",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Helianthus_debilis",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Helianthus_argophyllus",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Helianthus_annuus",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Helianthus_cusickii",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Helianthus_pauciflorus",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Helianthus_radula",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Helianthus_porteri",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Helianthus_carnosus",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Helianthus_heterophyllus",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Ambrosia_artemisiifolia",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Echinacea_serotina",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Eclipta_prostrata",0.00113384682745547,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"NMAM",FALSE,"logSRL"
"Coreopsis_palmata",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Helichrysum_italicum",0.000320939596444055,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"EcMAM",FALSE,"logSRL"
"Helichrysum_stoechas",0.000320939596444055,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"EcMAM",FALSE,"logSRL"
"Anaphalis_aureopunctata",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Anaphalis_hancockii",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Antennaria_parvifolia",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Antennaria_neglecta",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Leontopodium_nanum",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Inula_conyza",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Haplopappus_spinulosus",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Symphyotrichum_oolentangiense",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Symphyotrichum_falcatum",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Symphyotrichum_ciliolatum",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Symphyotrichum_puniceum",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Symphyotrichum_laeve",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Symphyotrichum_novae-angliae",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Symphyotrichum_ericoides",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Heterotheca_villosa",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Solidago_ptarmicoides",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Solidago_nemoralis",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Solidago_decurrens",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Solidago_speciosa",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Solidago_rigida",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Solidago_missouriensis",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Solidago_canadensis",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Gutierrezia_sarothrae",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Erigeron_glabellus",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Erigeron_pumilus",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Erigeron_canadensis",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Doellingeria_umbellata",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Aster_lanceolatus",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Aster_laevis",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Aster_tataricus",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Doellingeria_scabra",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Olearia_avicenniaefolia",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Olearia_rani",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Artemisia_codonocephala",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Artemisia_barrelieri",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Artemisia_igniaria",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Artemisia_halodendron",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
"Artemisia_frigida",0.0016572795065933,0.0995747024210425,0.172946239349867,3.83974434079711,3.83974434079711,0.868424585486482,"AM",FALSE,"logSRL"
