"rates","alpha","sigma.sq","theta","expected_mean","expected_var","tip_state","trait","cd"
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.874531401320411,31739571951.2002,"AM","RD",TRUE
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.874531778598632,32160814543.1406,"AM","RD",TRUE
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.874531778598632,32160814543.1406,"AM","RD",TRUE
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.874531719107988,34747986745.8255,"AM","RD",TRUE
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.874531324678051,40179976199.6206,"AM","RD",TRUE
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.874531512724238,38096277718.0696,"AM","RD",TRUE
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.874532551060469,30734053928.5813,"AM","RD",TRUE
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.874532551060469,30734053928.5813,"AM","RD",TRUE
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.874531295604134,31572389502.3643,"AM","RD",TRUE
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.874530969183219,2740350969.66429,"AM","RD",TRUE
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.874531203064051,1880377920.2943,"AM","RD",TRUE
0.00123248631988436,2.30627516785097e-08,0.172946239349867,-0.940074987012473,-0.946246999626756,43.6452283444723,"AM","RD",TRUE
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.874533781372548,24370880798.2676,"AM","RD",TRUE
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.874536167696034,15393607736.5531,"AM","RD",TRUE
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.874536167696034,15393607736.5531,"AM","RD",TRUE
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.874535638777141,17300998507.9761,"NMAM","RD",TRUE
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.874535638777141,17300998507.9761,"NMAM","RD",TRUE
0.00132811770099513,0.000307546736479533,0.172946239349867,-1.67826595553028,-0.956238690533107,44.4367101726888,"AM","RD",TRUE
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.874531044783326,1799436016.2363,"AM","RD",TRUE
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.874531622615215,36569400310.5397,"AM","RD",TRUE
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.874531622615215,36569400310.5397,"AM","RD",TRUE
0.00111420889697715,2.30627516785097e-05,0.172946239349867,-1.16105219283126,-0.955634819778667,43.7664359656668,"AM","RD",TRUE
0.00111420889697715,2.30627516785097e-05,0.172946239349867,-1.16105219283126,-0.955634819778667,43.7664359656668,"AM","RD",TRUE
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.874531203064003,1880378560.17987,"AM","RD",TRUE
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.874542353158162,8076359466.68219,"AM","RD",TRUE
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.874542353158162,8076359466.68219,"AM","RD",TRUE
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.874531407711472,26958090255.3793,"AM","RD",TRUE
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.874588476397585,1742967074.87899,"AM","RD",TRUE
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.874588476397585,1742967074.87899,"AM","RD",TRUE
