"","rates","alpha","sigma.sq","theta","expected_mean","expected_var","tip_state","trait","cd"
"Magnolia_odora2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985605,1.39216505270551,"AM","SRL",TRUE
"Magnolia_maudiae2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985605,1.39216505270551,"AM","SRL",TRUE
"Magnolia_dandyi2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985605,1.39216505270551,"AM","SRL",TRUE
"Manglietia_paruicula2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985605,1.39216505270551,"AM","SRL",TRUE
"Liriodendron_chinense2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985605,1.39216505270551,"AM","SRL",TRUE
"Liriodendron_tulipifera2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985605,1.39216505270551,"AM","SRL",TRUE
"Knema_erratica2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985605,1.39216505270551,"AM","SRL",TRUE
"Ocotea_lancifolia2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985605,1.39216505270551,"AM","SRL",TRUE
"Cinnamomum_subcuneatum2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985605,1.39216505270551,"AM","SRL",TRUE
"Cinnamomum_austrosinense2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985605,1.39216505270551,"AM","SRL",TRUE
"Cinnamomum_chekiangense2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985605,1.39216505270551,"AM","SRL",TRUE
"Cinnamomum_tenuifolium2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985605,1.39216505270551,"AM","SRL",TRUE
"Cinnamomum_camphora2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985605,1.39216505270551,"AM","SRL",TRUE
"Cinnamomum_porrectum2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985605,1.39216505270551,"AM","SRL",TRUE
"Cinnamomum_micranthum2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985605,1.39216505270551,"AM","SRL",TRUE
"Sassafras_albidum2",0.00127863089130592,0.0621609763162446,0.172946239349867,4.19305827564134,3.84877024952801,1.39216505270551,"NMAM","SRL",TRUE
"Litsea_baviensis2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985605,1.39216505270551,"AM","SRL",TRUE
"Litsea_elongata2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985605,1.39216505270551,"AM","SRL",TRUE
"Litsea_verticillata2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985605,1.39216505270551,"AM","SRL",TRUE
"Litsea_cubeba2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985605,1.39216505270551,"AM","SRL",TRUE
"Litsea_ichangensis2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985605,1.39216505270551,"AM","SRL",TRUE
"Neolitsea_phanerophlebia2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985605,1.39216505270551,"AM","SRL",TRUE
"Cinnamomum_cassia2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985605,1.39216505270551,"AM","SRL",TRUE
"Lindera_communis2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985605,1.39216505270551,"AM","SRL",TRUE
"Lindera_obtusiloba2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985605,1.39216505270551,"AM","SRL",TRUE
"Lindera_benzoin2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985605,1.39216505270551,"AM","SRL",TRUE
"Machilus_kwangtungensis2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985605,1.39216505270551,"AM","SRL",TRUE
"Machilus_breviflora2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985605,1.39216505270551,"AM","SRL",TRUE
"Machilus_robusta2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985605,1.39216505270551,"AM","SRL",TRUE
"Machilus_shweliensis2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985605,1.39216505270551,"AM","SRL",TRUE
"Machilus_oculodracontis2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985605,1.39216505270551,"AM","SRL",TRUE
"Machilus_velutina2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985605,1.39216505270551,"AM","SRL",TRUE
"Machilus_nanmu2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985605,1.39216505270551,"AM","SRL",TRUE
"Persea_americana2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985605,1.39216505270551,"AM","SRL",TRUE
"Beilschmiedia_tarairi2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985605,1.39216505270551,"AM","SRL",TRUE
"Beilschmiedia_tawa2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985605,1.39216505270551,"AM","SRL",TRUE
"Cryptocarya_concinna2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985605,1.39216505270551,"AM","SRL",TRUE
"Cryptocarya_chinensis2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985605,1.39216505270551,"AM","SRL",TRUE
"Hedycarya_arborea2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985605,1.39216505270551,"AM","SRL",TRUE
"Laurelia_novae-zelandiae2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985605,1.39216505270551,"AM","SRL",TRUE
"Pseudowintera_colorata2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985605,1.39216505270551,"AM","SRL",TRUE
"Chloranthus_henryi2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985605,1.39216505270551,"AM","SRL",TRUE
"Sarcandra_glabra2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985605,1.39216505270551,"AM","SRL",TRUE
"Ascarina_lucida2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985605,1.39216505270551,"AM","SRL",TRUE
"Podocarpus_gibbsii2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985569,1.39216505270551,"AM","SRL",TRUE
"Podocarpus_chinensis2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985569,1.3921650527055,"AM","SRL",TRUE
"Podocarpus_neriifolius2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985569,1.3921650527055,"AM","SRL",TRUE
"Podocarpus_totara2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985569,1.3921650527055,"AM","SRL",TRUE
"Podocarpus_cunninghamii2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985569,1.3921650527055,"AM","SRL",TRUE
"Afrocarpus_falcatus2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985569,1.39216505270551,"AM","SRL",TRUE
"Dacrydium_pectinatum2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985569,1.39216505270551,"AM","SRL",TRUE
"Dacrydium_gracile2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985569,1.3921650527055,"AM","SRL",TRUE
"Dacrydium_cupressinum2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985569,1.3921650527055,"AM","SRL",TRUE
"Dacrycarpus_imbricatus2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985569,1.39216505270551,"AM","SRL",TRUE
"Dacrycarpus_dacrydioides2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985569,1.39216505270551,"AM","SRL",TRUE
"Phyllocladus_hypophyllus2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985569,1.39216505270551,"AM","SRL",TRUE
"Phyllocladus_trichomanoides2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985569,1.39216505270551,"AM","SRL",TRUE
"Lepidothamnus_intermedius2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985569,1.39216505270551,"AM","SRL",TRUE
"Halocarpus_kirkii2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985569,1.39216505270551,"AM","SRL",TRUE
"Halocarpus_biformis2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985569,1.39216505270551,"AM","SRL",TRUE
"Prumnopitys_ferruginea2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985569,1.39216505270551,"AM","SRL",TRUE
"Prumnopitys_taxifolia2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985569,1.39216505270551,"AM","SRL",TRUE
"Manoao_colensoi2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985569,1.39216505270551,"AM","SRL",TRUE
"Agathis_kinabaluensis2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985569,1.39216505270551,"AM","SRL",TRUE
"Agathis_australis2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985569,1.39216505270551,"AM","SRL",TRUE
"Juniperus_sabina2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985569,1.39216505270551,"AM","SRL",TRUE
"Juniperus_monosperma2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985569,1.39216505270551,"AM","SRL",TRUE
"Juniperus_phoenicea2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985569,1.39216505270551,"AM","SRL",TRUE
"Cupressus_funebris2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985569,1.39216505270551,"AM","SRL",TRUE
"Platycladus_orientalis2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985569,1.39216505270551,"AM","SRL",TRUE
"Chamaecyparis_obtusa2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985569,1.39216505270551,"AM","SRL",TRUE
"Thuja_occidentalis2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985569,1.39216505270551,"AM","SRL",TRUE
"Cryptomeria_japonica2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985569,1.39216505270551,"AM","SRL",TRUE
"Cunninghamia_lanceolata2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985569,1.39216505270551,"AM","SRL",TRUE
"Pinus_taeda2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78117751188378,1.17931762333634,"EcM","SRL",TRUE
"Pinus_pungens2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78117751188378,1.17931762333634,"EcM","SRL",TRUE
"Pinus_palustris2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78117751188378,1.17931762333634,"EcM","SRL",TRUE
"Pinus_elliottii2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78117751188378,1.17931762333634,"EcM","SRL",TRUE
"Pinus_virginiana2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78117751188378,1.17931762333634,"EcM","SRL",TRUE
"Pinus_sylvestris2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78117751188378,1.17931762333634,"EcM","SRL",TRUE
"Pinus_nigra2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78117751188378,1.17931762333634,"EcM","SRL",TRUE
"Pinus_resinosa2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78117751188378,1.17931762333634,"EcM","SRL",TRUE
"Pinus_massoniana2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78117751188378,1.17931762333634,"EcM","SRL",TRUE
"Pinus_tabuliformis2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78117751188378,1.17931762333634,"EcM","SRL",TRUE
"Pinus_pinea2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78117751188378,1.17931762333634,"EcM","SRL",TRUE
"Pinus_pinaster2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78117751188378,1.17931762333634,"EcM","SRL",TRUE
"Pinus_armandii2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78117751188378,1.17931762333634,"EcM","SRL",TRUE
"Pinus_koraiensis2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78117751188378,1.17931762333634,"EcM","SRL",TRUE
"Pinus_pumila2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78117751188378,1.17931762333634,"EcM","SRL",TRUE
"Pinus_strobus2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78117751188378,1.17931762333634,"EcM","SRL",TRUE
"Pinus_edulis2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78117751188378,1.17931762333634,"EcM","SRL",TRUE
"Picea_koraiensis2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78117751188378,1.17931762333634,"EcM","SRL",TRUE
"Picea_meyeri2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78117751188378,1.17931762333634,"EcM","SRL",TRUE
"Picea_abies2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78117751188378,1.17931762333634,"EcM","SRL",TRUE
"Picea_wilsonii2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78117751188378,1.17931762333634,"EcM","SRL",TRUE
"Picea_rubens2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78117751188378,1.17931762333634,"EcM","SRL",TRUE
"Picea_glauca2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78117751188378,1.17931762333634,"EcM","SRL",TRUE
"Larix_gmelinii2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78117751188378,1.17931762333634,"EcM","SRL",TRUE
"Larix_decidua2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78117751188378,1.17931762333634,"EcM","SRL",TRUE
"Larix_kaempferi2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78117751188378,1.17931762333634,"EcM","SRL",TRUE
"Pseudotsuga_menziesii2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78117751188378,1.17931762333634,"EcM","SRL",TRUE
"Abies_fargesii2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78117751188378,1.17931762333634,"EcM","SRL",TRUE
"Abies_nephrolepis2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78117751188378,1.17931762333634,"EcM","SRL",TRUE
"Abies_alba2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78117751188378,1.17931762333634,"EcM","SRL",TRUE
"Tsuga_canadensis2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78117751188378,1.17931762333634,"EcM","SRL",TRUE
"Ephedra_fragilis2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985605,1.39216505270551,"AM","SRL",TRUE
"Gnetum_gnemon2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78150777214691,1.17931014828334,"EcM","SRL",TRUE
"Ginkgo_biloba2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733326985605,1.39216505270551,"AM","SRL",TRUE
"Dryopteris_sparsa2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733327109718,1.39216505270551,"AM","SRL",TRUE
"Dryopteris_lepidopoda2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733327109718,1.39216505270551,"AM","SRL",TRUE
"Polystichum_chilense2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733327109718,1.39216505270551,"AM","SRL",TRUE
"Blechnum_procerum2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733327109718,1.3921650527055,"AM","SRL",TRUE
"Blechnum_novae-zelandiae2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733327109718,1.39216505270551,"AM","SRL",TRUE
"Blechnum_fluviatile2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733327109718,1.39216505270551,"AM","SRL",TRUE
"Blechnum_discolor2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733327109718,1.3921650527055,"AM","SRL",TRUE
"Blechnum_chambersii2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733327109718,1.39216505270551,"AM","SRL",TRUE
"Blechnum_orientale2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733327109718,1.39216505270551,"AM","SRL",TRUE
"Onoclea_sensibilis2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733327109718,1.39216505270551,"AM","SRL",TRUE
"Matteuccia_struthiopteris2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733327109718,1.39216505270551,"AM","SRL",TRUE
"Athyrium_spinulosum2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733327109718,1.3921650527055,"AM","SRL",TRUE
"Athyrium_sinense2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733327109718,1.39216505270551,"AM","SRL",TRUE
"Athyrium_multidentatum2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733327109718,1.3921650527055,"AM","SRL",TRUE
"Cystopteris_sudetica2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733327109718,1.39216505270551,"AM","SRL",TRUE
"Asplenium_bulbiferum2",0.00127863089130592,0.0621609763162446,0.172946239349867,4.19305827564134,4.16502231272232,1.39216505270551,"NMAM","SRL",TRUE
"Pteridium_aquilinum2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733327109718,1.39216505270551,"AM","SRL",TRUE
"Adiantum_pedatum2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733327109718,1.39216505270551,"AM","SRL",TRUE
"Cyathea_smithii2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733327109718,1.3921650527055,"AM","SRL",TRUE
"Cyathea_medullaris2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733327109718,1.39216505270551,"AM","SRL",TRUE
"Cyathea_dealbata2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733327109718,1.3921650527055,"AM","SRL",TRUE
"Dicksonia_squarrosa2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733327109718,1.39216505270551,"AM","SRL",TRUE
"Cibotium_barometz2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733327109718,1.39216505270551,"AM","SRL",TRUE
"Sticherus_cunninghamii2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733327109718,1.39216505270551,"AM","SRL",TRUE
"Gleichenia_microphylla2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733327109718,1.3921650527055,"AM","SRL",TRUE
"Dicranopteris_pedata2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733327109718,1.39216505270551,"AM","SRL",TRUE
"Dicranopteris_linearis2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733327109718,1.39216505270551,"AM","SRL",TRUE
"Osmunda_japonica2",0.00135875827463024,0.0621609763162446,0.172946239349867,3.72733326984992,3.72733327109718,1.39216505270551,"AM","SRL",TRUE
"Equisetum_hyemale2",0.00127863089130592,0.0621609763162446,0.172946239349867,4.19305827564134,4.19292247592637,1.39216505270551,"NMAM","SRL",TRUE
"Equisetum_pratense2",0.00127863089130592,0.0621609763162446,0.172946239349867,4.19305827564134,4.19292247592637,1.39216505270551,"NMAM","SRL",TRUE
"Lycopodium_volubile2",0.00127863089130592,0.0621609763162446,0.172946239349867,4.19305827564134,4.19305645516956,1.39216505270551,"NMAM","SRL",TRUE
"Rudbeckia_hirta3",0.00131671755875881,0.0611982844491784,0.172946239349867,3.79534663729271,3.79534663729271,1.41299908082805,"AM","SRL",FALSE
"Ratibida_pinnata3",0.00131671755875881,0.0611982844491784,0.172946239349867,3.79534663729271,3.79534663729271,1.41299908082805,"AM","SRL",FALSE
"Heliopsis_helianthoides3",0.00131671755875881,0.0611982844491784,0.172946239349867,3.79534663729271,3.79534663729271,1.41299908082805,"NM","SRL",FALSE
"Liatris_aspera3",0.00131671755875881,0.0611982844491784,0.172946239349867,3.79534663729271,3.79534663729271,1.41299908082806,"AM","SRL",FALSE
"Arnica_sororia3",0.00131671755875881,0.0611982844491784,0.172946239349867,3.79534663729271,3.79534663729271,1.41299908082806,"AM","SRL",FALSE
"Arnica_fulgens3",0.00131671755875881,0.0611982844491784,0.172946239349867,3.79534663729271,3.79534663729271,1.41299908082806,"AM","SRL",FALSE
"Hymenoxys_richardsonii3",0.00131671755875881,0.0611982844491784,0.172946239349867,3.79534663729271,3.79534663729271,1.41299908082806,"NMAM","SRL",FALSE
"Helianthus_agrestis3",0.00131671755875881,0.0611982844491784,0.172946239349867,3.79534663729271,3.79534663729271,1.41299908082806,"AM","SRL",FALSE
"Helianthus_grosseserratus3",0.00131671755875881,0.0611982844491784,0.172946239349867,3.79534663729271,3.79534663729271,1.41299908082806,"AM","SRL",FALSE
"Helianthus_giganteus3",0.00131671755875881,0.0611982844491784,0.172946239349867,3.79534663729271,3.79534663729271,1.41299908082806,"AM","SRL",FALSE
"Helianthus_maximiliani3",0.00131671755875881,0.0611982844491784,0.172946239349867,3.79534663729271,3.79534663729271,1.41299908082806,"AM","SRL",FALSE
"Helianthus_verticillatus3",0.00131671755875881,0.0611982844491784,0.172946239349867,3.79534663729271,3.79534663729271,1.41299908082806,"AM","SRL",FALSE
"Helianthus_salicifolius3",0.00131671755875881,0.0611982844491784,0.172946239349867,3.79534663729271,3.79534663729271,1.41299908082806,"AM","SRL",FALSE
"Pappobolus_microphyllus3",0.00131671755875881,0.0611982844491784,0.172946239349867,3.79534663729271,3.79534663729271,1.41299908082806,"AM","SRL",FALSE
"Helianthus_occidentalis3",0.00131671755875881,0.0611982844491784,0.172946239349867,3.79534663729271,3.79534663729271,1.41299908082806,"AM","SRL",FALSE
"Helianthus_mollis3",0.00131671755875881,0.0611982844491784,0.172946239349867,3.79534663729271,3.79534663729271,1.41299908082806,"AM","SRL",FALSE
"Helianthus_silphioides3",0.00131671755875881,0.0611982844491784,0.172946239349867,3.79534663729271,3.79534663729271,1.41299908082806,"AM","SRL",FALSE
"Helianthus_atrorubens3",0.00131671755875881,0.0611982844491784,0.172946239349867,3.79534663729271,3.79534663729271,1.41299908082806,"AM","SRL",FALSE
"Helianthus_longifolius3",0.00131671755875881,0.0611982844491784,0.172946239349867,3.79534663729271,3.79534663729271,1.41299908082806,"AM","SRL",FALSE
"Helianthus_angustifolius3",0.00131671755875881,0.0611982844491784,0.172946239349867,3.79534663729271,3.79534663729271,1.41299908082806,"AM","SRL",FALSE
"Helianthus_floridanus3",0.00131671755875881,0.0611982844491784,0.172946239349867,3.79534663729271,3.79534663729271,1.41299908082806,"AM","SRL",FALSE
"Helianthus_petiolaris3",0.00131671755875881,0.0611982844491784,0.172946239349867,3.79534663729271,3.79534663729271,1.41299908082806,"AM","SRL",FALSE
"Helianthus_neglectus3",0.00131671755875881,0.0611982844491784,0.172946239349867,3.79534663729271,3.79534663729271,1.41299908082806,"AM","SRL",FALSE
"Helianthus_niveus3",0.00131671755875881,0.0611982844491784,0.172946239349867,3.79534663729271,3.79534663729271,1.41299908082806,"AM","SRL",FALSE
"Helianthus_praecox3",0.00131671755875881,0.0611982844491784,0.172946239349867,3.79534663729271,3.79534663729271,1.41299908082806,"AM","SRL",FALSE
"Helianthus_debilis3",0.00131671755875881,0.0611982844491784,0.172946239349867,3.79534663729271,3.79534663729271,1.41299908082806,"AM","SRL",FALSE
"Helianthus_argophyllus3",0.00131671755875881,0.0611982844491784,0.172946239349867,3.79534663729271,3.79534663729271,1.41299908082806,"AM","SRL",FALSE
"Helianthus_annuus3",0.00131671755875881,0.0611982844491784,0.172946239349867,3.79534663729271,3.79534663729271,1.41299908082806,"AM","SRL",FALSE
"Helianthus_cusickii3",0.00131671755875881,0.0611982844491784,0.172946239349867,3.79534663729271,3.79534663729271,1.41299908082806,"AM","SRL",FALSE
"Helianthus_pauciflorus3",0.00131671755875881,0.0611982844491784,0.172946239349867,3.79534663729271,3.79534663729271,1.41299908082806,"AM","SRL",FALSE
"Helianthus_radula3",0.00131671755875881,0.0611982844491784,0.172946239349867,3.79534663729271,3.79534663729271,1.41299908082806,"AM","SRL",FALSE
"Helianthus_porteri3",0.00131671755875881,0.0611982844491784,0.172946239349867,3.79534663729271,3.79534663729271,1.41299908082806,"AM","SRL",FALSE
"Helianthus_carnosus3",0.00131671755875881,0.0611982844491784,0.172946239349867,3.79534663729271,3.79534663729271,1.41299908082806,"AM","SRL",FALSE
"Helianthus_heterophyllus3",0.00131671755875881,0.0611982844491784,0.172946239349867,3.79534663729271,3.79534663729271,1.41299908082806,"AM","SRL",FALSE
"Ambrosia_artemisiifolia3",0.00131671755875881,0.0611982844491784,0.172946239349867,3.79534663729271,3.79534663729271,1.41299908082806,"AM","SRL",FALSE
"Echinacea_serotina3",0.00131671755875881,0.0611982844491784,0.172946239349867,3.79534663729271,3.79534663729271,1.41299908082806,"AM","SRL",FALSE
"Eclipta_prostrata3",0.00131671755875881,0.0611982844491784,0.172946239349867,3.79534663729271,3.79534663729271,1.41299908082806,"NMAM","SRL",FALSE
"Coreopsis_palmata3",0.00131671755875881,0.0611982844491784,0.172946239349867,3.79534663729271,3.79534663729271,1.41299908082806,"AM","SRL",FALSE
"Helichrysum_italicum3",0.00131671755875881,0.0611982844491784,0.172946239349867,3.79534663729271,3.79534663729271,1.41299908082806,"EcMAM","SRL",FALSE
"Helichrysum_stoechas3",0.00131671755875881,0.0611982844491784,0.172946239349867,3.79534663729271,3.79534663729271,1.41299908082806,"EcMAM","SRL",FALSE
"Anaphalis_aureopunctata3",0.00131671755875881,0.0611982844491784,0.172946239349867,3.79534663729271,3.79534663729271,1.41299908082806,"AM","SRL",FALSE
"Anaphalis_hancockii3",0.00131671755875881,0.0611982844491784,0.172946239349867,3.79534663729271,3.79534663729271,1.41299908082806,"AM","SRL",FALSE
"Antennaria_parvifolia3",0.00131671755875881,0.0611982844491784,0.172946239349867,3.79534663729271,3.79534663729271,1.41299908082806,"AM","SRL",FALSE
