F00679,F00727,F00261,F00709,F00043,F00056,F00645,F00004,F01286,F01287,F01289,F01290
0.175657895,126.8491646,14.1,0.30314912,,1.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Eurya,japonica,Pentaphylacaceae,Ericales
0.2675,82.31428571,13.7,0.216165977,,2.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Eurya,japonica,Pentaphylacaceae,Ericales
0.376339286,34.07738095,13.3,0.263806082,,3.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Eurya,japonica,Pentaphylacaceae,Ericales
0.356122449,40.00319502,13.5,0.250967072,,1.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Diospyros,strigosa,Ebenaceae,Ericales
0.375,39.76516634,12.5,0.227690435,,2.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Diospyros,strigosa,Ebenaceae,Ericales
0.471354167,11.73114754,7.8,0.488511653,,3.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Diospyros,strigosa,Ebenaceae,Ericales
0.48516129,16.30610484,12.9,0.331732186,,1.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Barringtonia,racemosa,Lecythidaceae,Ericales
0.58046875,12.8886893,13.1,0.293186307,,2.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Barringtonia,racemosa,Lecythidaceae,Ericales
0.690625,7.879601227,11.7,0.338782756,,3.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Barringtonia,racemosa,Lecythidaceae,Ericales
0.282291667,56.47293753,11.8,0.320954259,C3,1.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Myrsine,seguinii,Primulaceae,Ericales
0.424184783,29.98606466,11.8,0.23534851,C3,2.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Myrsine,seguinii,Primulaceae,Ericales
0.691666667,21.19313945,10.6,0.125580191,C3,3.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Myrsine,seguinii,Primulaceae,Ericales
0.210436893,57.21364621,23.4,0.502535489,C3,1.0,EM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Betula,albosinensis,Betulaceae,Fagales
0.199666667,70.0375,21.4,0.456003688,C3,2.0,EM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Betula,albosinensis,Betulaceae,Fagales
0.315,24.8138,15.5,0.517125247,C3,3.0,EM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Betula,albosinensis,Betulaceae,Fagales
0.146527778,63.68610264,14.0,0.931162606,C3,1.0,EM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Carpinus,cordata,Betulaceae,Fagales
0.151,56.51898734,12.9,0.988011181,C3,2.0,EM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Carpinus,cordata,Betulaceae,Fagales
0.198837209,26.17268041,8.6,1.230457466,C3,3.0,EM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Carpinus,cordata,Betulaceae,Fagales
0.145121951,88.85481998,19.0,0.680397825,C3,1.0,EM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Quercus,aliena,Fagaceae,Fagales
0.232926829,52.3,12.4,0.448713781,C3,2.0,EM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Quercus,aliena,Fagaceae,Fagales
0.282281553,29.28714859,10.1,0.545592056,C3,3.0,EM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Quercus,aliena,Fagaceae,Fagales
0.13962585,80.16390306,29.7,0.814703552,C3,1.0,EM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Quercus,variabilis,Fagaceae,Fagales
0.265833333,50.70866142,25.8,0.35531137,C3,2.0,EM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Quercus,variabilis,Fagaceae,Fagales
0.506730769,10.45372051,21.6,0.474334474,C3,3.0,EM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Quercus,variabilis,Fagaceae,Fagales
0.130900621,78.57326541,18.6,0.945696778,,1.0,EM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Quercus,wutaishanica,Fagaceae,Fagales
0.15075,72.58706897,15.5,0.771855893,,2.0,EM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Quercus,wutaishanica,Fagaceae,Fagales
0.186413043,44.11405295,12.0,0.830578284,,3.0,EM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Quercus,wutaishanica,Fagaceae,Fagales
0.677,19.926,23.9,0.139,C3,1.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Ginkgo,biloba,Ginkgoaceae,Ginkgoales
0.317857143,47.680269,19.1,0.264306278,C3,1.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Fraxinus,chinensis,Oleaceae,Lamiales
0.410169492,33.79407891,13.2,0.223945739,C3,2.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Fraxinus,chinensis,Oleaceae,Lamiales
0.516326531,13.46989967,10.9,0.354565833,C3,3.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Fraxinus,chinensis,Oleaceae,Lamiales
0.4225,36.1542,20.5,0.197286758,C3,1.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Fraxinus,chinensis,Oleaceae,Lamiales
0.4575,27.9,18.3,0.218033747,C3,2.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Fraxinus,chinensis,Oleaceae,Lamiales
0.5875,13.3,9.4,0.277359302,C3,3.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Fraxinus,chinensis,Oleaceae,Lamiales
0.285962567,105.8357065,25.5,0.147115875,C3,1.0,AM + EM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Syringa,reticulata,Oleaceae,Lamiales
0.397340426,51.61995292,23.0,0.15623093,C3,2.0,AM + EM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Syringa,reticulata,Oleaceae,Lamiales
0.875,23.16636852,19.6,0.071785389,C3,3.0,AM + EM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Syringa,reticulata,Oleaceae,Lamiales
0.43775,33.09776591,23.4,0.200751656,C3,1.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Cryptocarya,concinna,Lauraceae,Laurales
0.521,22.23030303,22.3,0.211003324,C3,2.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Cryptocarya,concinna,Lauraceae,Laurales
0.735119048,6.681505463,15.3,0.352630966,C3,3.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Cryptocarya,concinna,Lauraceae,Laurales
0.442438272,28.44444444,21.9,0.228669002,C3,1.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Machilus,breviflora,Lauraceae,Laurales
0.493607955,20.68485627,22.9,0.252634884,C3,2.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Machilus,breviflora,Lauraceae,Laurales
0.564431818,15.71148459,21.7,0.254372364,C3,3.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Machilus,breviflora,Lauraceae,Laurales
0.339660494,37.86637931,26.2,0.291451485,,1.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Ocotea,lancifolia,Lauraceae,Laurales
0.406481481,29.64674523,22.8,0.259927108,,2.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Ocotea,lancifolia,Lauraceae,Laurales
0.507608696,18.09384942,19.1,0.27309959,,3.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Ocotea,lancifolia,Lauraceae,Laurales
0.4109375,72.38667315,29.1,0.104159757,C3,1.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Cinnamomum,camphora,Lauraceae,Laurales
0.490125,50.88942892,24.9,0.104152294,C3,2.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Cinnamomum,camphora,Lauraceae,Laurales
0.596153846,13.73293173,19.0,0.26087362,C3,3.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Cinnamomum,camphora,Lauraceae,Laurales
0.395,38.76733436,20.5,0.21049898,C3,1.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Lindera,communis,Lauraceae,Laurales
0.49525,14.43690849,16.8,0.359572901,C3,2.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Lindera,communis,Lauraceae,Laurales
0.688088235,9.543119266,13.5,0.281793849,C3,3.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Lindera,communis,Lauraceae,Laurales
0.614634146,16.58542002,18.1,0.203212437,,1.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Goniothalamus,griffithii,Annonaceae,Magnoliales
0.816216216,7.838755681,16.2,0.243810587,,2.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Goniothalamus,griffithii,Annonaceae,Magnoliales
0.983888889,4.687756148,14.5,0.280577604,,3.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Goniothalamus,griffithii,Annonaceae,Magnoliales
0.585,23.294,21.6,0.16,C3,1.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Liriodendron,chinense,Magnoliaceae,Magnoliales
0.543,31.403,24.9,0.138,C3,1.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Magnolia,championii,Magnoliaceae,Magnoliales
0.485119048,27.7767778,22.6,0.165748844,C3,1.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Magnolia,macclurei,Magnoliaceae,Magnoliales
0.523,20.73393833,21.7,0.187839201,C3,2.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Magnolia,macclurei,Magnoliaceae,Magnoliales
0.62,13.12585042,20.2,0.224167248,C3,3.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Magnolia,macclurei,Magnoliaceae,Magnoliales
0.583,27.663,22.3,0.135,C3,1.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Magnolia,maudiae,Magnoliaceae,Magnoliales
0.813,13.978,26.75,0.138,C3,1.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Magnolia,ernestii,Magnoliaceae,Magnoliales
0.591,18.5,27.3,0.197,C3,1.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Magnolia,odora,Magnoliaceae,Magnoliales
0.848165138,4.774158719,11.3,0.370725481,,1.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Knema,erratica,Myristicaceae,Magnoliales
0.962352941,4.614692654,11.5,0.297919265,,2.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Knema,erratica,Myristicaceae,Magnoliales
1.101923077,2.682019308,9.5,0.390972012,,3.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Knema,erratica,Myristicaceae,Magnoliales
0.145,110.6739334,17.6,0.547178187,C3,1.0,AM + EM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Populus,cathayana,Salicaceae,Malpighiales
0.125,93.62104743,15.5,0.870395434,C3,2.0,AM + EM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Populus,cathayana,Salicaceae,Malpighiales
0.158654,49.623,10.3,1.019354061,C3,3.0,AM + EM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Populus,cathayana,Salicaceae,Malpighiales
0.20530303,159.4340401,27.8,0.189469084,,1.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Macaranga,sampsonii,Euphorbiaceae,Malpighiales
0.260141509,96.34813404,25.4,0.195275387,,2.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Macaranga,sampsonii,Euphorbiaceae,Malpighiales
0.312790698,49.01866163,20.6,0.26548563,,3.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Macaranga,sampsonii,Euphorbiaceae,Malpighiales
0.3544,75.74224494,20.2,0.133839568,C3,1.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Tilia,mandshurica,Malvaceae,Malvales
0.259405941,71.28712871,18.2,0.265423376,C3,2.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Tilia,mandshurica,Malvaceae,Malvales
0.293023256,49.39784053,14.7,0.300191218,C3,3.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Tilia,mandshurica,Malvaceae,Malvales
0.186502347,68.711451,22.0,0.532736437,C3,1.0,EM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Tilia,mongolica,Malvaceae,Malvales
0.217975207,61.59374292,19.9,0.435070197,C3,2.0,EM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Tilia,mongolica,Malvaceae,Malvales
0.226449275,42.80226785,16.0,0.580098143,C3,3.0,EM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Tilia,mongolica,Malvaceae,Malvales
0.20275974,88.05012329,16.2,0.351735907,,1.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Memecylon,nigrescens,Melastomataceae,Myrtales
0.252803738,82.10713623,14.9,0.242639911,,2.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Memecylon,nigrescens,Melastomataceae,Myrtales
0.310185185,78.15444262,11.8,0.169322376,,3.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Memecylon,nigrescens,Melastomataceae,Myrtales
0.133739837,88.70110748,19.3,0.802526722,C3,1.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Syzygium,hancei,Myrtaceae,Myrtales
0.19425,79.52680851,14.1,0.424301451,C3,2.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Syzygium,hancei,Myrtaceae,Myrtales
0.289814815,37.8741343,10.5,0.400245306,C3,3.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Syzygium,hancei,Myrtaceae,Myrtales
0.174,126.493,15.8,0.333,C3,1.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Syzygium,levinei,Myrtaceae,Myrtales
0.255065,46.978,15.0,0.417,C3,2.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Syzygium,levinei,Myrtaceae,Myrtales
0.373,25.276,12.3,0.362,C3,3.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Syzygium,levinei,Myrtaceae,Myrtales
0.322222222,41.727,11.53333333,0.293888091,C3,1.0,EM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Larix,gmelinii,Pinaceae,Pinales
0.370673077,32.01,10.63333333,0.289495866,C3,2.0,EM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Larix,gmelinii,Pinaceae,Pinales
0.467,20.782,8.788888889,0.280924117,C3,3.0,EM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Larix,gmelinii,Pinaceae,Pinales
0.279044118,48.49432024,16.3,0.337189084,C3,1.0,EM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Picea,meyeri,Pinaceae,Pinales
0.337884615,38.56270358,13.8,0.289205013,C3,2.0,EM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Picea,meyeri,Pinaceae,Pinales
0.428061224,20.41725039,11.9,0.340330673,C3,3.0,EM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Picea,meyeri,Pinaceae,Pinales
0.264039409,66.49294054,13.9,0.274661055,C3,1.0,EM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Picea,wilsonii,Pinaceae,Pinales
0.2675,47.65649225,13.4,0.373370912,C3,2.0,EM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Picea,wilsonii,Pinaceae,Pinales
0.318181818,27.5,11.1,0.457326865,C3,3.0,EM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Picea,wilsonii,Pinaceae,Pinales
0.268060201,43.01400822,14.0,0.41194149,C3,1.0,EM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Pinus,armandii,Pinaceae,Pinales
0.321173469,30.68235294,12.0,0.402292688,C3,2.0,EM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Pinus,armandii,Pinaceae,Pinales
0.508333333,8.685185185,8.6,0.567327539,C3,3.0,EM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Pinus,armandii,Pinaceae,Pinales
0.314384921,37.3905492,16.4,0.344528273,C3,1.0,EM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Pinus,tabuliformis,Pinaceae,Pinales
0.336956522,35.71879145,14.4,0.313953723,C3,2.0,EM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Pinus,tabuliformis,Pinaceae,Pinales
0.37578125,27.17105263,12.2,0.331843602,C3,3.0,EM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Pinus,tabuliformis,Pinaceae,Pinales
0.489705882,38.3874209,17.2,0.138309035,C3,1.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Dacrycarpus,imbricatus,Podocarpaceae,Pinales
