"binominal","F01286","F01287","F01289","F01290","F00056","F00004","F00679","F00727","state"
"Elaeocarpus_glabripetalus","Elaeocarpus","glabripetalus","Elaeocarpaceae","Oxalidales",1,"Liu B, Li H, Zhu B, Koide RT, Eissenstat DM, Guo D. 2015. Complementarity between roots and AM fungi in nutrient foraging strategies. New Phytologist 208: 125-136.",-1.27296567581289,4.33990170837321,"AM"
"Aristotelia_serrata","Aristotelia","serrata","Elaeocarpaceae","Oxalidales",NA,"<StringArray>
['Holdaway RJ, Richardson SJ, Dickie IA, Peltzer DA, Coomes DA. 2011. Species- and community-level patterns in fine root traits along a 120 000-year soil chronosequence in temperate rain forest. Journal of Ecology 99: 954-963.', 'Kramer-Walter KR, Bellingham PJ, Millar TR, Smissen RD, Richardson SJ, Laughlin DC. 2016. Root traits are multidimensional: specific root length is independent from root tissue density and the plant economic spectrum. Journal of Ecology 104: 1299-1310.']
Length: 2, dtype: str",-1.02054075324795,4.31711414640265,"AM"
"Weinmannia_racemosa","Weinmannia","racemosa","Cunoniaceae","Oxalidales",NA,"Kramer-Walter KR, Bellingham PJ, Millar TR, Smissen RD, Richardson SJ, Laughlin DC. 2016. Root traits are multidimensional: specific root length is independent from root tissue density and the plant economic spectrum. Journal of Ecology 104: 1299-1310.",-0.971350509057182,4.00644116045768,"AM"
"Weinmannia_blumei","Weinmannia","blumei","Cunoniaceae","Oxalidales",NA,"Ushio M, Fujiki Y, Hidaka A, Kitayama K. 2015. Linkage of root physiology and morphology as an adaptation to soil phosphorus impoverishment in tropical montane forests. Functional Ecology 29: 1235-1245.",-1.45886505395473,4.36948899086133,"AM"
"Leiospermum_racemosum","Leiospermum","racemosum","Cunoniaceae","Oxalidales",NA,"Holdaway RJ, Richardson SJ, Dickie IA, Peltzer DA, Coomes DA. 2011. Species- and community-level patterns in fine root traits along a 120 000-year soil chronosequence in temperate rain forest. Journal of Ecology 99: 954-963.",-1.46967597005894,3.72569342723665,"AM"
"Weinmannia_silvicola","Weinmannia","silvicola","Cunoniaceae","Oxalidales",NA,"Kramer-Walter KR, Bellingham PJ, Millar TR, Smissen RD, Richardson SJ, Laughlin DC. 2016. Root traits are multidimensional: specific root length is independent from root tissue density and the plant economic spectrum. Journal of Ecology 104: 1299-1310.",-0.959407022947783,3.78584020338779,"AM"
"Caldcluvia_rosifolia","Caldcluvia","rosifolia","Cunoniaceae","Oxalidales",NA,"Kramer-Walter KR, Bellingham PJ, Millar TR, Smissen RD, Richardson SJ, Laughlin DC. 2016. Root traits are multidimensional: specific root length is independent from root tissue density and the plant economic spectrum. Journal of Ecology 104: 1299-1310.",-1.01987931406024,3.95102436832769,"AM"
"Prionostemma_aspera","Prionostemma","aspera","Celastraceae","Celastrales",NA,"Collins CG, Wright SJ, Wurzburger N. 2016. Root and leaf traits reflect distinct resource acquisition strategies in tropical lianas and trees. Oecologia 180: 1037-1047.",-0.365641728517865,2.52342232848532,"AM"
"Euonymus_alatus","Euonymus","alatus","Celastraceae","Celastrales",1,"<StringArray>
[                                                                'Shi W, Wang ZQ, Liu JL, Gu JC, Guo DL. 2008. Fine root morphology of twenty hardwood species in Maoershan Natural Secondary Forest in Northeastern China. Journal of Plant Ecology (Chinese Version) 32: 1217-1226.',
                                                                                 'Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.',
 'Wang R, Wang Q, Zhao N, Xu Z, Zhu X, Jiao C, Yu G, He N. 2018. Different phylogenetic and environmental controls of first-order root morphological and nutrient traits: Evidence of multidimensional root traits. Special Focus on Functional Traits Along A Transect 32(1): 29-39.']
Length: 3, dtype: str",-1.49283075303449,4.67465103825528,"AM"
"Euonymus_verrucosus","Euonymus","verrucosus","Celastraceae","Celastrales",1,"<StringArray>
['Shi W, Wang ZQ, Liu JL, Gu JC, Guo DL. 2008. Fine root morphology of twenty hardwood species in Maoershan Natural Secondary Forest in Northeastern China. Journal of Plant Ecology (Chinese Version) 32: 1217-1226.', 'Wang R, Wang Q, Zhao N, Xu Z, Zhu X, Jiao C, Yu G, He N. 2018. Different phylogenetic and environmental controls of first-order root morphological and nutrient traits: Evidence of multidimensional root traits. Special Focus on Functional Traits Along A Transect 32(1): 29-39.']
Length: 2, dtype: str",-1.45528607260751,5.22293238775292,"AM"
"Maytenus_arbutifolia","Maytenus","arbutifolia","Celastraceae","Celastrales",NA,"Assefa D, Godbold DL, Belay B, Abiya A, Rewald B. 2018. Fine root morphology, biochemistry and litter quality indices of fast- and slow-growing woody species in Ethiopian highland forest. Ecosystems 21: 482-494.",-0.653926467406664,2.76506045581899,"AM"
"Maytenus_schippii","Maytenus","schippii","Celastraceae","Celastrales",NA,"Collins CG, Wright SJ, Wurzburger N. 2016. Root and leaf traits reflect distinct resource acquisition strategies in tropical lianas and trees. Oecologia 180: 1037-1047.",-0.295360043444661,1.91937822604585,"AM"
"Microtropis_discolor","Microtropis","discolor","Celastraceae","Celastrales",1,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",-0.778944749058703,4.37688845681776,"AM"
"Alliaria_petiolata","Alliaria","petiolata","Brassicaceae","Brassicales",NA,"Poon GT, Maherali H. 2015. Competitive interactions between a nonmycorrhizal invasive plant, Alliaria petiolata, and a suite of mycorrhizal grassland, old field, and forest species. PeerJ 3: e1090",-1.78856457833154,6.23967690888517,"NM"
"Draba_nemorosa","Draba","nemorosa","Brassicaceae","Brassicales",NA,"Kembel SW, Cahill JF, Jr. 2011. Independent Evolution of Leaf and Root Traits within and among Temperate Grassland Plant Communities. PLoS ONE 6(6): e19992.",-2.00730694392064,5.60418368389196,"NM"
"Berteroa_incana","Berteroa","incana","Brassicaceae","Brassicales",NA,"Craine JM, Froehle J, Tilman DG, Wedin DA, Chapin FS. 2001. The relationships among root and leaf traits of 76 grassland species and relative abundance among fertility and disturbance gradients. Oikos 93: 274-285",-1.66073120682165,5.46806014113513,"NM"
"Hesperis_matronalis","Hesperis","matronalis","Brassicaceae","Brassicales",NA,"Poon GT, Maherali H. 2015. Competitive interactions between a nonmycorrhizal invasive plant, Alliaria petiolata, and a suite of mycorrhizal grassland, old field, and forest species. PeerJ 3: e1090",-1.83633851262602,6.07752154579015,"NM"
"Erysimum_inconspicuum","Erysimum","inconspicuum","Brassicaceae","Brassicales",NA,"Kembel SW, Cahill JF, Jr. 2011. Independent Evolution of Leaf and Root Traits within and among Temperate Grassland Plant Communities. PLoS ONE 6(6): e19992.",-2.10455424249491,5.88545849424695,"NM"
"Lepidium_densiflorum","Lepidium","densiflorum","Brassicaceae","Brassicales",NA,"Kembel SW, Cahill JF, Jr. 2011. Independent Evolution of Leaf and Root Traits within and among Temperate Grassland Plant Communities. PLoS ONE 6(6): e19992.",-1.79848201498888,4.5595692882825,"NM"
"Descurainia_sophia","Descurainia","sophia","Brassicaceae","Brassicales",NA,"Kembel SW, Cahill JF, Jr. 2011. Independent Evolution of Leaf and Root Traits within and among Temperate Grassland Plant Communities. PLoS ONE 6(6): e19992.",-2.07226733793184,5.12782868216689,"NM"
"Microcos_paniculata","Microcos","paniculata","Malvaceae","Malvales",1,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",-2.14686421799727,4.74823102882874,"AM"
"Sphaeralcea_coccinea","Sphaeralcea","coccinea","Malvaceae","Malvales",NA,"Kembel SW, Cahill JF, Jr. 2011. Independent Evolution of Leaf and Root Traits within and among Temperate Grassland Plant Communities. PLoS ONE 6(6): e19992.",-1.15106414867053,4.18333130480847,"AM"
"Sida_acuta","Sida","acuta","Malvaceae","Malvales",NA,"Roumet C, Birouste M, Picon-Cochard C, Ghestem M, Osman N, Vrignon-Brenas S, Cao K-F, Stokes A. 2016. Root structure-function relationships in 74 species: evidence of root economics spectrum related to carbon economy. New Phytologist 210: 815-826.",-0.896488104577975,2.94916463773766,"AM"
"Hoheria_lyallii","Hoheria","lyallii","Malvaceae","Malvales",NA,"Kramer-Walter KR, Bellingham PJ, Millar TR, Smissen RD, Richardson SJ, Laughlin DC. 2016. Root traits are multidimensional: specific root length is independent from root tissue density and the plant economic spectrum. Journal of Ecology 104: 1299-1310.",-0.617244900772059,3.63765505126308,"AM"
"Hoheria_sexstylosa","Hoheria","sexstylosa","Malvaceae","Malvales",NA,"Kramer-Walter KR, Bellingham PJ, Millar TR, Smissen RD, Richardson SJ, Laughlin DC. 2016. Root traits are multidimensional: specific root length is independent from root tissue density and the plant economic spectrum. Journal of Ecology 104: 1299-1310.",-0.246135007525282,3.17473858062826,"AM"
"Plagianthus_regius","Plagianthus","regius","Malvaceae","Malvales",NA,"Kramer-Walter KR, Bellingham PJ, Millar TR, Smissen RD, Richardson SJ, Laughlin DC. 2016. Root traits are multidimensional: specific root length is independent from root tissue density and the plant economic spectrum. Journal of Ecology 104: 1299-1310.",-0.82915783449065,4.06592529618082,"AM"
"Ceiba_pentandra","Ceiba","pentandra","Malvaceae","Malvales",NA,"Rajab YA, Holscher D, Leuschner C, Barus H, Tjoa A, Hertel D. 2018. Effects of shade tree cover and diversity on root system structure and dynamics in cacao agroforests: The role of root competition and space partitioning. Plant Soil 422: 349-369.",0,1.96009478404727,"AM"
"Tilia_mongolica","Tilia","mongolica","Malvaceae","Malvales",1,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",-1.67931145552705,4.22991586656124,"EcM"
"Tilia_mandshurica","Tilia","mandshurica","Malvaceae","Malvales",1,"<StringArray>
['Shi W, Wang ZQ, Liu JL, Gu JC, Guo DL. 2008. Fine root morphology of twenty hardwood species in Maoershan Natural Secondary Forest in Northeastern China. Journal of Plant Ecology (Chinese Version) 32: 1217-1226.', 'Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.']
Length: 2, dtype: str",-1.31574926189532,4.46657584670906,"EcM"
"Tilia_cordata","Tilia","cordata","Malvaceae","Malvales",1,"Kubisch P, Hertel D, Leuschner C. 2015. Do ectomycorrhizal and arbuscular mycorrhizal temperate tree species systematically differ in root order-related fine root morphology and biomass? Frontiers in Plant Science 6(64): 1-12.",-1.16322483494547,3.50128124956826,"EcM"
"Tilia_oliveri","Tilia","oliveri","Malvaceae","Malvales",1,"Wang R, Wang Q, Zhao N, Xu Z, Zhu X, Jiao C, Yu G, He N. 2018. Different phylogenetic and environmental controls of first-order root morphological and nutrient traits: Evidence of multidimensional root traits. Special Focus on Functional Traits Along A Transect 32(1): 29-39.",-1.57515726595727,5.00813958974864,"EcM"
"Tilia_amurensis","Tilia","amurensis","Malvaceae","Malvales",1,"Wang R, Wang Q, Zhao N, Xu Z, Zhu X, Jiao C, Yu G, He N. 2018. Different phylogenetic and environmental controls of first-order root morphological and nutrient traits: Evidence of multidimensional root traits. Special Focus on Functional Traits Along A Transect 32(1): 29-39.",-1.57310598318671,4.87555174893455,"EcM"
"Tilia_americana","Tilia","americana","Malvaceae","Malvales",NA,"<StringArray>
['Comas LH, Eissenstat DM. 2009. Patterns in root trait variation among 25 co-existing North American forest species. New Phytologist 182: 919-928.', 'Valverde-Barrantes OJ, Smemo KA,  Feinstein LM, Kershner MW, Blackwood CB. 2015. Aggregated and complementary: symmetric proliferation, overyielding, and mass effects explain fine-root biomass in soil patches in a diverse temperate deciduous forest landscape. New Phytologist 205(2): 731-742.']
Length: 2, dtype: str",-0.804358109895947,4.61362749571098,"EcM"
"Pterospermum_acerifolium","Pterospermum","acerifolium","Malvaceae","Malvales",1,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",-1.27032630487596,3.24493335918749,"AM"
"Sterculia_lanceolata","Sterculia","lanceolata","Malvaceae","Malvales",1,"<StringArray>
['Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.', 'Wang R, Wang Q, Zhao N, Xu Z, Zhu X, Jiao C, Yu G, He N. 2018. Different phylogenetic and environmental controls of first-order root morphological and nutrient traits: Evidence of multidimensional root traits. Special Focus on Functional Traits Along A Transect 32(1): 29-39.']
Length: 2, dtype: str",-1.40719792622576,4.58630436168493,"AM"
"Sterculia_nobilis","Sterculia","nobilis","Malvaceae","Malvales",1,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",-1.38728495159267,4.56767598156051,"AM"
"Theobroma_cacao","Theobroma","cacao","Malvaceae","Malvales",NA,"Rajab YA, Holscher D, Leuschner C, Barus H, Tjoa A, Hertel D. 2018. Effects of shade tree cover and diversity on root system structure and dynamics in cacao agroforests: The role of root competition and space partitioning. Plant Soil 422: 349-369.",-0.579818495252942,3.46712382807457,"AM"
"Shorea_multiflora","Shorea","multiflora","Dipterocarpaceae","Malvales",NA,"Makita N, Kosugi Y, Dannoura M, Takanashi S, Niiyama K, Kassim AR, Nik AR. 2012. Patterns of root respiration rates and morphological traits in 13 tree species in a tropical forest. Tree Physiology 32: 303-312.",-0.125903416889156,0.662889745501317,"EcM"
"Shorea_acuminata","Shorea","acuminata","Dipterocarpaceae","Malvales",NA,"Makita N, Kosugi Y, Dannoura M, Takanashi S, Niiyama K, Kassim AR, Nik AR. 2012. Patterns of root respiration rates and morphological traits in 13 tree species in a tropical forest. Tree Physiology 32: 303-312.",-0.872166196749426,3.31356961510714,"EcM"
"Shorea_leprosula","Shorea","leprosula","Dipterocarpaceae","Malvales",NA,"Makita N, Kosugi Y, Dannoura M, Takanashi S, Niiyama K, Kassim AR, Nik AR. 2012. Patterns of root respiration rates and morphological traits in 13 tree species in a tropical forest. Tree Physiology 32: 303-312.",-1.0734262544156,3.2188467284449,"EcM"
"Fumana_thymifolia","Fumana","thymifolia","Cistaceae","Malvales",NA,"de la Riva, Navarro-Fernandez, Perez-Ramos, Villar, Maranon. Unpublished.",-0.883339631734469,1.70758453101262,"EcM"
