"shifts","delta_rd","delta_srl"
"AM_to_AM",-0.0428943932681743,-0.193537352636912
"AM_to_AM",-0.120105379127102,0.330120309607122
"AM_to_AM",-0.0819779609422302,0.385902050559312
"AM_to_AM",0.0688449287923535,-0.349804744419429
"AM_to_AM",0.126420726902704,-0.396978665953775
"AM_to_AM",0.0302644779258767,0.0642812669084578
"AM_to_AM",-0.17750074567761,0.941962648210734
"AM_to_AM",0.264668993397704,-0.756818684671653
"AM_to_AM",-0.263451047376046,0.419485081853839
"AM_to_AM",0.145802804410674,-0.879636277934972
"AM_to_AM",-0.0719507913016086,0.171789815335467
"AM_to_AM",0.0369128956540059,0.320290779989021
"AM_to_AM",-0.102623857924061,-0.452196743405731
"AM_to_AM",0.0504166972682087,0.248118609072013
"AM_to_AM",0.166624563112562,-0.949726830612562
"AM_to_AM",-0.100344467741677,1.2759148985278
"AM_to_AM",-0.299930957191661,0.151981038066521
"AM_to_AM",-0.440135320146153,1.21448367904326
"AM_to_AM",0.0167285392238581,-0.0418711340198947
"AM_to_AM",-0.00661449291672978,0.00418487816434077
"AM_to_AM",0.00426567608673456,-0.00868161545260593
"AM_to_AM",-0.00169019313541585,-0.00504720300092432
"AM_to_EcM",-0.414748274682811,1.38025802748928
"AM_to_AM",0.361547153589572,-1.53912558670952
"AM_to_AM",0.16583581168247,-0.18306150628559
"AM_to_AM",-0.00143836357271487,0.0555126206208216
"AM_to_AM",0.0649473118191797,-0.0983168507071204
"AM_to_AM",0.15360007425358,0.228703068256802
"AM_to_AM",-0.0869983362139255,-0.329524379443783
"AM_to_AM",-0.000876254767495421,0.00135740516006466
"AM_to_AM",-0.00192168215588495,0.00447116471469844
"AM_to_AM",0.00946408989670489,0.00240851815163756
"AM_to_AM",0.230694436418518,-0.549715095642939
"AM_to_AM",0.821027861842575,-0.93231323808779
"AM_to_AM",-0.0978464347187498,0.0712534999430812
"AM_to_AM",-0.481497843334652,-0.124854357489901
"AM_to_AM",-0.0239020551958913,0.304615624406059
"AM_to_AM",0.0358194927901072,-0.0327966326769102
"AM_to_AM",0.00607757310096879,0.0664927549373817
"AM_to_AM",-0.0142450820322202,0.0563206872285913
"AM_to_AM",0.202015465403354,-0.227096723642639
"AM_to_AM",-0.381316849149385,0.93599942639808
"AM_to_AM",0.206178783054489,-0.62701730624212
"AM_to_NM",0.313953687498131,-0.509288443911714
"AM_to_AM",-0.185530907125462,0.259387649734135
