"rx","ry","rxy","corr","rx.hat","ry.hat","rxy.hat","corr.hat","rx0.hat","ry0.hat","LR","kx","ky","tree.index","tree.size"
0.00986829119296933,0.00263154431812516,0,0,0.00999840666092099,0.0032562233731599,0.000139582609675248,0.0237894261208376,0.0101648767138941,0.00339582086381746,0.0247528071909926,2,3,10,248
0.0059209747157816,0.00131577215906258,0,0,0.00613514234920887,0.00202565754374215,0,0,0.00613316710945374,0.00202566391826459,7.91690723644933e-07,2,4,10,248
0.0059209747157816,0.0131577215906258,0,0,0.0102996658084168,0.00570888699221619,0,0,0.0102912177281756,0.0057087510977265,7.70137418726335e-06,2,3,10,248
0.00921040511343805,0.00789463295437547,0,0,0.00778163834098682,0.00563289016213146,0,0,0.00778096743294017,0.00563263641823031,1.15070946549167e-07,4,4,10,248
0.00723674687484418,0.0118419494315632,0,0,0.00910516398986193,0.00922635672697123,0,0,0.00910322657527314,0.00922274535274717,2.14628806816108e-06,3,3,10,248
0.00921040511343805,0.00723674687484418,0,0,0.00788737316169435,0.00716977689945783,0,0,0.00788666677500732,0.00716868379454577,3.29279686184236e-07,5,3,10,248
0.00723674687484418,0.0105261772725006,0,0,0.00999611458429333,0.00945347170184384,0.00055446560913841,0.0539590325590117,0.0106153094947229,0.0100079555110407,0.897195069898459,2,4,10,248
0.00296628772691956,0.003650815663901,0,0,0.00313378401867188,0.00424442113612091,0,0,0.00313371887494506,0.00424340186116624,9.25121355521696e-07,3,2,11,283
0.003650815663901,0.0018254078319505,0,0,0.0036440477268526,0.00245835396547722,0,0,0.00364391650218784,0.00245822712064674,4.5169628037911e-08,3,2,11,283
0.000456351957987625,0.00296628772691956,0,0,0.000691256827504681,0.00189761325433131,0,0,0.000691256202800541,0.00189748213196769,3.78122990696284e-08,3,3,11,283
0.00114087989496906,0.00296628772691956,0,0,0.00153009513564591,0.00456966254057168,0.000374009043209625,0.121902312422367,0.00189451840753129,0.00491979754457935,1.37264815183704,2,3,11,283
0.00091270391597525,0.00319446370591337,0,0,0.000223867310604335,0.0038697918311233,0.000235637499300463,0.171561598438151,0.000459565599320637,0.00408690357975109,3.41824489247514,2,3,11,283
0.00342263968490719,0.00205358381094431,0,0,0.00391913991039056,0.00255871350670046,0.00028089400845563,0.0813367693319022,0.00417521939234419,0.00283520904070691,0.671136437624511,2,4,11,283
0.00433534360088244,0.00456351957987625,0,0,0.00433986738114985,0.00352702471863653,0,0,0.00433974554889784,0.00352633683269611,6.4564187596261e-07,3,2,11,283
0.00159723185295669,0.00319446370591337,0,0,0.00139401004786284,0.00383886805477909,0,0,0.00139400967700222,0.00383878000099903,7.73644615037483e-09,3,3,11,283
0.00456351957987625,0.00228175978993812,0,0,0.00648811685497591,0.00411351409977782,0,0,0.00648686103400946,0.00411346059906371,9.39514507081185e-07,3,5,11,283
0.00342263968490719,0.00387899164289481,0,0,0.00300582380413073,0.00376407008449042,0.000105178873543474,0.0303155174575378,0.00309798688693236,0.00384777434326472,0.0833247146880467,5,5,11,283
0.00752549229740878,0.00430028131280502,0,0,0.00669723213213282,0.00726005296692089,0,0,0.00669613348464199,0.00725892415907285,5.3179158499006e-07,4,4,12,130
0.00806302746150941,0.00107507032820125,0,0,0.00744403184291786,0.00190776959675331,0.000340140404043592,0.0813134793889006,0.0078216022901178,0.00225276953955865,0.490471833582632,3,2,12,130
0.00913809778971067,0.00430028131280502,0,0,0.0116493371129608,0.00510688891278292,0.000271657462202324,0.0339260216805894,0.011951978332017,0.00541583902119467,0.22908156980651,4,2,12,130
0.0059128868051069,0.00322521098460376,0,0,0.00599827978590652,0.00278809027808916,0,0,0.00599693940810001,0.00278807748426003,6.26371445378027e-07,3,3,12,130
0.00376274614870439,0.00107507032820125,0,0,0.00280113759117487,0.000541231678026216,0,0,0.00280055711512397,0.000541231400640019,2.08345298347012e-07,2,2,12,130
0.00161260549230188,0.00752549229740878,0,0,0.00122416867275847,0.0084503480154426,0.00041737943662416,0.109395151114677,0.0016445915580383,0.00890305124305427,1.02139144901034,3,4,12,130
0.0107507032820125,0.00698795713330816,0,0,0.0109722470050197,0.00633808533994086,0,0,0.0109677306367588,0.00633779862557318,2.97826136375079e-06,5,4,12,130
0.00376274614870439,0.0107507032820125,0,0,0.00810635996527549,0.00805961084297957,0.00015199940635956,0.018457838377835,0.00825790748791702,0.00820356750060447,0.021344800485565,5,2,12,130
0.00698795713330816,0.00752549229740878,0,0,0.00961964296534182,0.00626802569285462,0,0,0.00961692168758008,0.00626781707393053,1.30436490053398e-06,5,4,12,130
0.00967563295381129,0.00483781647690565,0,0,0.000806960285383287,0.0123222231556684,0.000868788071218426,0.184786569581015,0.00169243692433691,0.0131773112783137,2.04669090849436,3,3,12,130
0.0107035150669259,0.0147173332170231,0,0,0.00841420040821402,0.0101024825697607,0,0,0.00841409413544068,0.010101935196816,2.13969428841665e-08,3,3,13,156
0.0160552726003889,0.0240829089005833,0,0,0.00975882175939501,0.0235515921107191,0,0,0.00975872666590432,0.023547755593371,4.1146799389935e-07,3,5,13,156
0.0133793938336574,0.00668969691682869,0,0,0.018719363933003,0.00557807891469252,0,0,0.0187181446069491,0.00557802489539019,6.57484804378328e-08,4,2,13,156
0.0200690907504861,0.0147173332170231,0,0,0.0238091735707863,0.0183938448007997,0,0,0.0238084167568918,0.0183899281152366,5.56178036958954e-07,5,2,13,156
0.0160552726003889,0.00401381815009721,0,0,0.0156998533712341,0.00271764501397369,0,0,0.0156989515802439,0.00271764645388627,4.21235739622716e-08,3,3,13,156
0.0107035150669259,0.0267587876673148,0,0,0.0137499182477603,0.0190003893606054,0,0,0.0137423542684442,0.0189980164418135,2.78337455483779e-06,2,4,13,156
0.00668969691682869,0.0107035150669259,0,0,0.00554680085918299,0.01549964465584,0,0,0.00554639869551833,0.0154962206979854,6.28717884865182e-07,3,5,13,156
0.0173932119837546,0.0240829089005833,0,0,0.0124268582598195,0.025972383857519,0.000781903441819146,0.0415934915941759,0.0132198312659635,0.0267328652713148,0.313146324777961,3,4,13,156
0.00668969691682869,0.0147173332170231,0,0,0.0105468794423585,0.0178359523997406,0,0,0.0105449752165553,0.0178306464908873,1.23389722261891e-06,3,3,13,156
0.0160552726003889,0.0187311513671203,0,0,0.00621826169734769,0.0213173318047949,0.000813975658021606,0.0652470861192393,0.00704067458910763,0.0221329531433013,0.389241027244992,3,3,13,156
0.000619925236890244,0.00148782056853659,0,0,0.000380420408301094,0.00165557459201173,0,0,0.000380431397792009,0.00165553579575432,9.7254826414428e-09,2,5,14,432
0.000619925236890244,0.000619925236890244,0,0,0.000878498545682393,0.000878211276342349,0,0,0.00087849862948199,0.000878209890581928,1.88435933523579e-11,5,5,14,432
0.00161180561591463,0.000991880379024391,0,0,0.00170667066686716,0.00050004409261309,0,0,0.00170626377757413,0.000500044640112202,7.22243868267469e-07,2,5,14,432
0.000743910284268293,0.00198376075804878,0,0,0.000503512039361995,0.00292406215274157,0,0,0.000503512103695574,0.00292394478621574,4.22128323407378e-08,3,3,14,432
0.00111586542640244,0.00136383552115854,0,0,0.00114076487925339,0.00182267944029514,0,0,0.00114075264717442,0.00182233430362639,4.8567133603683e-07,3,2,14,432
0.00161180561591463,0.00136383552115854,0,0,0.00165542569663677,0.00139284660245876,0,0,0.00165535829806728,0.00139283226233568,2.23812435251602e-08,3,5,14,432
0.000743910284268293,0.00185977571067073,0,0,0.000900305046932597,0.00101107230687911,0,0,0.000900279235840705,0.00101107050069487,5.55994006390392e-09,2,3,14,432
0.00210774580542683,0.00136383552115854,0,0,0.00245825650065124,0.0015216866286521,0,0,0.00245802534544762,0.00152166025463215,1.70086991602147e-07,4,4,14,432
0.00148782056853659,0.00185977571067073,0,0,0.00162255261421386,0.00253846506618489,0,0,0.00162247920640183,0.0025382523404324,1.55889949837729e-07,2,2,14,432
0.00210774580542683,0.000991880379024391,0,0,0.00184099679623718,0.00126579500982049,0,0,0.00184093702562414,0.00126579459782831,1.58128159455373e-08,2,5,14,432
0.00212732622876088,0.000744564180066308,0,0,0.00119079290391461,0.000751160621110242,0,0,0.00119078945132463,0.000751160559805178,9.52411483012838e-11,4,4,15,515
0.00191459360588479,0.000319098934314132,0,0,0.00187575095032939,0.000643641143778764,0,0,0.00187567458817861,0.000643641376121473,2.75837805929768e-08,4,4,15,515
0.000212732622876088,0.00138276204869457,0,0,0.000106591342982233,0.00109400015547166,0,0,0.000106591504179643,0.00109395080697879,1.98479881419189e-08,2,2,15,515
0.00117002942581848,0.00148912836013262,0,0,0.00144805524668807,0.00142104190747667,0,0,0.00144789148582089,0.00142096389874307,2.0150065438429e-07,2,2,15,515
0.00148912836013262,0.00191459360588479,0,0,0.00204273895915294,0.00242042384066654,0,0,0.0020426375730392,0.00242041868876819,4.44341594629805e-08,2,5,15,515
