binominal,F01286,F01287,F00679_mean,F00679_sem,F00727_mean,F00727_sem,F00709_mean,F00709_sem
Quercus_rubra,Quercus,rubra,-0.8857909097602601,0.08582604568693034,3.160063760525998,0.12174993889819763,-1.1479829547453526,0.11792172333419494
Quercus_serrata,Quercus,serrata,-1.5834605152849837,0.1137845452260421,4.607297466242229,0.2472608494599626,-0.9795239361253574,0.07029818837332041
Quercus_suber,Quercus,suber,-1.0632692763961136,,2.9451271123484846,,-0.40241842645964343,
Quercus_variabilis,Quercus,variabilis,-0.8409420561801028,0.36071173726059635,2.736015295492593,0.6057531327007765,-0.8125666923150593,0.16220747106111288
Quercus_wutaishanica,Quercus,wutaishanica,-1.4395638776971629,0.16491224145209363,3.6729977108619036,0.24104570368779552,-0.5514869104966597,0.24895187923160875
Quintinia_serrata,Quintinia,serrata,-0.9962766108509961,0.10435463017761708,3.6077879010147416,0.03410468594228019,-1.3813001882219944,0.23004593963301265
Ratibida_pinnata,Ratibida,pinnata,-0.8209805520698302,,4.02535169073515,,-2.120263536200091,
Raukaua_simplex,Raukaua,simplex,-1.0216512475319814,,3.459466289786131,,-1.2039728043259361,
Rhamnus_alaternus,Rhamnus,alaternus,-1.0199166417197731,,2.7821448194524847,,-0.43360456088289145,
Rhamnus_davurica,Rhamnus,davurica,-1.7120245012092015,,5.19709489569434,,-1.4980163972990945,
Rhamnus_lycioides,Rhamnus,lycioides,-1.1427993135577832,,3.222429909620088,,-0.5556353068221139,
Rhaphiolepis_indica,Rhaphiolepis,indica,-1.932332740641626,,4.463491407656154,,-0.6348782724359695,
Rhododendron_hypoglaucum,Rhododendron,hypoglaucum,-1.9471859625593653,,5.096447499700531,,-0.9288695140810151,
Rhododendron_ponticum,Rhododendron,ponticum,-0.8505029913361519,,2.854882490144274,,-0.703000040963512,
Rhodoleia_championii,Rhodoleia,championii,-0.7920899730901548,0.20320521324711244,2.6221036760035368,0.5365308087913225,-0.7957564564162168,0.14885003347832587
Rhodostemonodaphne_crenaticupula,Rhodostemonodaphne,crenaticupula,-0.3523983871714722,,2.0781907597781832,,-0.9623346703755619,
Rhodostemonodaphne_paniculata,Rhodostemonodaphne,paniculata,-0.33687231664255274,,1.541159071680806,,-0.7360546815712219,
Rhodostemonodaphne_parvifolia,Rhodostemonodaphne,parvifolia,-0.0010005003335835344,,1.4279160358107101,,-0.8989420935395421,
Rhopalostylis_sapida,Rhopalostylis,sapida,-0.7026719394105685,0.08498378172595447,3.0309142656854338,0.11986280329489753,-1.36898766743721,0.06212474770340477
Rhus_typhina,Rhus,typhina,-0.7985076962177716,,4.3294166844015844,,-2.4079456086518722,
Richetia_multiflora,Richetia,multiflora,-0.12590341688915566,,0.6628897455013167,,-0.1574242822214462,
Rosa_acicularis,Rosa,acicularis,-1.2337449626596062,,4.022385435031041,,-1.3093333199837622,
Rosa_arkansana,Rosa,arkansana,-1.1856418476412125,,3.726321455046138,,-0.8647567307088055,
Rosa_canina,Rosa,canina,-0.6529173613408791,,2.540897280645857,,-0.5880328930137725,
Rosa_xanthina,Rosa,xanthina,-1.6906479678596436,,5.22768711832685,,-1.5018072470172452,
Roucheria_columbiana,Roucheria,columbiana,-1.3369329315821665,,3.6588875624201926,,-0.8049954808976977,
Ruagea_glabra,Ruagea,glabra,-0.08186011568163999,0.019941919176549312,1.7669573321457988,0.06500378086380196,-1.3622327100351015,0.03832253116377606
Rubia_peregrina,Rubia,peregrina,-1.0966142860054366,,4.663439094112067,,-1.9449106487222299,
Rubroshorea_acuminata,Rubroshorea,acuminata,-0.8721661967494261,,3.313569615107139,,-1.3059872096454677,
Rubroshorea_leprosula,Rubroshorea,leprosula,-1.0734262544155966,,3.218846728444904,,-0.7335835452782646,
Rubus_allegheniensis,Rubus,allegheniensis,-1.640078674255996,0.02885984693396648,3.2812212226277184,0.00871598679840102,0.5267287326580827,0.1281693422251302
Rubus_crataegifolius,Rubus,crataegifolius,-1.8898134097034431,,5.64788850177962,,-1.6392908758868119,
Rubus_idaeus,Rubus,idaeus,-1.7138659647871703,0.09891287166495998,5.141581879489701,0.093182643714095,-1.4839521954930697,0.10713657681828868
Rubus_irritans,Rubus,irritans,-1.731605546408308,,5.260971191549772,,-1.5457220968134249,
Rubus_phoenicolasius,Rubus,phoenicolasius,-1.508667784256339,0.03745978907206537,3.2054970266169525,0.036156235624756894,0.28904401999254103,0.047689610319507025
Rubus_rosifolius,Rubus,rosifolius,-2.134672405497347,,5.766636300616433,,-1.2566165364600066,
Rubus_ulmifolius,Rubus,ulmifolius,-1.1070541607348199,0.09292662232157865,2.9640975634592657,0.1446452519423211,-0.3639349112624711,0.038754089799139635
Rudgea_cornifolia,Rudgea,cornifolia,-1.05268335677971,,3.303584552795155,,-1.0906441190189327,
Rudgea_lanceifolia,Rudgea,lanceifolia,-0.6106459590482015,,3.688129172723232,,-2.1037342342488805,
Rumex_acetosella,Rumex,acetosella,-1.0788096613719298,,4.844187086458591,,-2.4079456086518722,
Salix_abscondita,Salix,abscondita,-2.11279152136139,,5.802261266376117,,-1.348073147299693,
Salix_atrocinerea,Salix,atrocinerea,-0.9680446586523068,,3.163929590823813,,-0.4424790702085933,
Salix_caprea,Salix,caprea,-1.566521381992548,0.32725831468543004,4.075944012504526,0.47638917491657834,-0.7013367563587108,0.20213428683831644
Salix_viminalis,Salix,viminalis,-1.9608884346045723,,5.764240858969673,,-1.4908535312741402,
Salvia_chinensis,Salvia,chinensis,-1.8375940055718543,,5.797148617256237,,-1.885691288607713,
Salvia_rosmarinus,Salvia,rosmarinus,-0.8601590001184635,0.05456941545080291,2.3171391327310578,0.4158173474983323,-0.6291818272936934,0.05348945571383107
Sambucus_williamsii,Sambucus,williamsii,-0.8950468145717764,0.14756303858005348,3.9317063694481886,0.4780335530662884,-1.901037040322085,0.19438240145013605
Sanguisorba_minor,Sanguisorba,minor,-0.9548013239121733,0.2831727231885556,4.019253670756783,1.0139748942132847,-1.981508292279806,0.5428952494266595
Sanguisorba_officinalis,Sanguisorba,officinalis,-0.562130598120235,0.16913995181203864,3.114304016949021,0.31360140142525234,-1.7484783289219588,0.07088446284790464
Sanicula_orthacantha,Sanicula,orthacantha,-1.6361669721761247,,5.021999850863013,,-1.5021923840296554,
Sapium_stylare,Sapium,stylare,-0.018469516283661322,,2.2035570329501772,,-1.9252908641382918,
Saprosma_ternatum,Saprosma,ternatum,-1.9306078290468707,,4.761746493030188,,-1.0788096613719298,
Sarcandra_glabra,Sarcandra,glabra,-0.6924837663608132,0.0354274059452217,3.4163503044710346,0.04443669424153062,-1.7894001153468535,0.11641162026986607
Sassafras_albidum,Sassafras,albidum,-0.5361321045455978,0.10169692451514688,2.513081469897418,0.14479346886132252,-1.3587514061305808,0.15219018556826258
Saurauia_herthae,Saurauia,herthae,-0.6935131144348845,0.06427925961859204,3.5415826202304013,0.1801537295377382,-1.9130535733296887,0.051904771177088464
Saussurea_amurensis,Saussurea,amurensis,-1.6039529822035308,,5.5051756973674,,-2.051270661379806,
Saussurea_mongolica,Saussurea,mongolica,-1.5260163042950279,,5.015324960401109,,-1.7066016635408094,
Saussurea_nivea,Saussurea,nivea,-1.3178883284558303,,4.7660689036512505,,-1.88706964583238,
Schefflera_digita,Schefflera,digita,-0.5495643069493689,0.0822865372800926,3.806475483094904,0.04467384749675029,-2.4819130128460505,0.13410574063274222
Schima_superba,Schima,superba,-1.4764793447404947,0.07759495378269708,4.713988747282049,0.1632137636111142,-1.4632230857912374,0.03163298587345769
Schima_wallichii,Schima,wallichii,-1.4276998591785621,,4.58934563564112,,-0.9942522733438669,
Schizachyrium_scoparium,Schizachyrium,scoparium,-0.9710754120900955,0.16835887109826922,3.9838009867381046,0.07664202380831453,-1.4976233427354848,0.016504389894290594
Schoepfia_jasminodora,Schoepfia,jasminodora,-1.6557436653106117,,4.400389762662409,,-0.8867319296326107,
Sciadopitys_verticillata,Sciadopitys,verticillata,-0.5643707827470253,0.047152909771306185,3.1984704652517486,0.14646452394025503,-1.7814372050305802,0.16253946861487414
Sciodaphyllum_acuminatum,Sciodaphyllum,acuminatum,-1.061605563039014,,3.71325494325525,,-1.3481945143642557,
Scleronema_micranthum,Scleronema,micranthum,-0.30381145438166457,,2.0693912058263346,,-1.0078579253996456,
Semecarpus_reticulata,Semecarpus,reticulata,-0.26721025440381635,0.0975626862921136,2.0182283050756946,0.10937811312756604,-1.0753395438798208,0.24026818847707077
Sequoiadendron_giganteum,Sequoiadendron,giganteum,-0.48831763700731035,0.03702279735759234,2.768127573647901,0.1684583054304775,-1.549527323010483,0.10443373452462765
Sextonia_rubra,Sextonia,rubra,-0.11417810683152162,0.0014572367674028364,1.4084508414939831,0.19554769632787458,-0.9390247492474622,0.19954310002819536
Sibbaldianthe_bifurca,Sibbaldianthe,bifurca,-1.3282034839751857,0.018870163991423494,3.9446806213879664,0.002516459047833486,-1.0502304544519556,0.028579206919974173
Sideritis_pusilla,Sideritis,pusilla,-1.1562149188045685,,1.9670460126870186,,-0.6460180103155824,
Simira_rubescens,Simira,rubescens,-1.1776554960085626,,3.1023420086122493,,-0.5942072327050416,
Siparuna_aspera,Siparuna,aspera,-0.8472311959426605,,2.9505406429391936,,-1.0128613945032816,
Siparuna_muricata,Siparuna,muricata,-0.3350721166849592,0.03767105356335184,2.919559622139701,0.09579023767263639,-2.008630228652972,0.0327757143205175
Sloanea_grandiflora,Sloanea,grandiflora,-0.8465314874593023,,3.0099530650753907,,-1.0751212747815657,
Sloanea_rufa,Sloanea,rufa,-0.9654809760649268,,2.9807243829443886,,-0.8075575316164775,
Smilax_aspera,Smilax,aspera,-0.7557128083744848,0.04090778066173667,2.326097509179644,0.09941461706697363,-0.43104438604327466,0.03090923245791335
Smilax_trinervula,Smilax,trinervula,-1.1739825967711697,,4.697894312108901,,-2.1037342342488805,
Solidago_decurrens,Solidago,decurrens,-1.3934196860624792,,5.312633154910845,,-2.2868367319634064,
Solidago_missouriensis,Solidago,missouriensis,-1.1278866303423978,,4.607294958060293,,-1.569380069002935,
Solidago_nemoralis,Solidago,nemoralis,-1.013489066072054,0.14598849836733088,5.063669363788802,1.325999745505433,-2.907721604204056,1.1357647622721811
Solidago_ptarmicoides,Solidago,ptarmicoides,-0.941608539858445,,3.5263605246161616,,-1.4271163556401458,
Solidago_rigida,Solidago,rigida,-0.7398494330394909,0.105314772693888,3.574382522435686,0.1114703716295746,-1.54864974277516,0.03387516177060723
Solidago_speciosa,Solidago,speciosa,-0.9675840262617056,,3.828641396489095,,-1.6607312068216509,
Sophora_microphylla,Sophora,microphylla,-0.6649477499465655,0.024231065795896622,3.2575992024266633,0.10067569994562447,-1.6634362282433737,0.03754870717190768
Sorbus_aucuparia,Sorbus,aucuparia,-1.0662737505347466,0.2826887673352875,2.950520563362894,0.6217854420519902,-0.5764085700847781,0.07143750191922821
Sorbus_discolor,Sorbus,discolor,-1.5918540126114835,0.05217534459223593,4.793614172357884,0.0578826610317118,-1.3770235432204405,0.012708090558455563
Sorghastrum_nutans,Sorghastrum,nutans,-1.3093333199837622,,4.672828834461906,,-1.7719568419318752,
Sorocea_guilleminiana,Sorocea,guilleminiana,-0.9314043696842031,,3.416085994155906,,-0.8867319296326107,
Sorocea_muriculata,Sorocea,muriculata,-0.44161055474451766,,2.1447610078004784,,-0.7571525105358577,
Sorocea_pubivena,Sorocea,pubivena,-1.2909841813155656,,3.0726933146901194,,-0.3024573580339353,
Sphaeralcea_coccinea,Sphaeralcea,coccinea,-1.1510641486705337,,4.1833313048084735,,-1.162617617577924,
Sphaeropteris_medullaris,Sphaeropteris,medullaris,-0.6330562981777275,0.09552114340262836,3.148661080065118,0.1419196942790167,-1.6381149709320866,0.08079339394098682
Spiraea_dahurica,Spiraea,dahurica,-2.1015508245416554,,5.672998477663331,,-1.2329919152270543,
Spiraea_ouensanensis,Spiraea,ouensanensis,-0.9885926436295602,,5.011736909095579,,-2.772588722239781,
Sporobolus_heterolepis,Sporobolus,heterolepis,-1.0498221244986778,,3.9512437185814275,,-1.6094379124341003,
Sporobolus_rigidus,Sporobolus,rigidus,-0.7339691750802004,,3.4965075614664802,,-1.7147984280919266,
Stachyarrhena_acuminata,Stachyarrhena,acuminata,-0.9781661355922425,,3.0392705755684744,,-0.8770700187208739,
Stauracanthus_genistoides,Stauracanthus,genistoides,-0.816445396904439,,2.5758454344059665,,-0.2909682286200484,
Sterculia_lanceolata,Sterculia,lanceolata,-1.415246797525064,0.1270466172797059,4.549966657530446,0.27121937231056575,-1.4214747375678969,0.5051840056937418
Sterculia_monosperma,Sterculia,monosperma,-0.7512355531748436,0.27010859067883186,3.2460043156291203,0.556734238543456,-1.5019687168269784,0.021562827570097465
Sticherus_cunninghamii,Sticherus,cunninghamii,-1.2378743560016174,,2.8213788864092133,,-0.1743533871447778,
Stipa_krylovii,Stipa,krylovii,-1.3100196618897484,0.03705398607686094,4.746153697298455,0.03212910639828159,-1.8648507243170958,0.032269260568785534
Stipa_pennata,Stipa,pennata,-1.0794817997929227,0.15180140000714962,4.041588113514358,0.5486927268515729,-1.7621779454831465,0.3706237497507942
Strobilanthes_dimorphotricha,Strobilanthes,dimorphotricha,-1.3137876703331426,,4.915893556164899,,-2.0067908508449257,
Styphnolobium_japonicum,Styphnolobium,japonicum,-1.1570781455104584,0.6544667229495506,3.4182648534207978,0.18771003012810344,-1.816643755574442,0.050956930861666284
Styrax_suberifolius,Styrax,suberifolius,-1.27421645771454,,3.997357668802149,,-1.2039728043259361,
Symphoricarpos_occidentalis,Symphoricarpos,occidentalis,-1.1944075872235103,,3.893871976060932,,-1.0867033138446394,
Symphyotrichum_ciliolatum,Symphyotrichum,ciliolatum,-1.7406861990440543,,4.71076309414069,,-1.0086640529729123,
Symphyotrichum_ericoides,Symphyotrichum,ericoides,-1.1461194004699506,0.22982866859579568,4.395782537504003,0.4445388189225754,-1.8844610803937363,0.012658904492145016
Symphyotrichum_falcatum,Symphyotrichum,falcatum,-1.1673837560953204,,4.13519143659285,,-1.448405775665066,
Symphyotrichum_laeve,Symphyotrichum,laeve,-1.12961914424534,0.07435366008059617,4.007827822926644,0.4808085468054959,-1.3741656921936136,0.45841577155469654
Symphyotrichum_novae-angliae,Symphyotrichum,novae-angliae,-0.7765287894989963,,3.9512437185814275,,-2.120263536200091,
Symphyotrichum_oolentangiense,Symphyotrichum,oolentangiense,-1.0498221244986778,,4.465908118654584,,-2.120263536200091,
Symphyotrichum_puniceum,Symphyotrichum,puniceum,-1.2729656758128873,,4.955827057601261,,-2.120263536200091,
Symplocos_cochinchinensis,Symplocos,cochinchinensis,-0.5270403091677337,0.14205550122498387,2.4915795864340318,0.39117862512275275,-0.862817119858515,0.1106185011668584
Syringa_reticulata,Syringa,reticulata,-1.1710943796944542,0.24255058366908952,4.080563576516554,0.32784841048155716,-2.080090662989996,0.1311717577157624
Syzygium_acuminatissimum,Syzygium,acuminatissimum,-1.0788096613719298,,3.8528019063502166,,-1.4498077652028722,
Syzygium_borbonicum,Syzygium,borbonicum,-0.9493305859523552,,3.2534704696327,,-0.7339691750802004,
Syzygium_castaneum,Syzygium,castaneum,-0.7518530608446966,0.07001213131548825,3.181723989150114,0.167088825126008,-1.384586261352862,0.04567988515181765
Syzygium_globiflorum,Syzygium,globiflorum,-1.629079552689389,,3.7106409458954492,,-0.9942522733438669,
Syzygium_hancei,Syzygium,hancei,-1.219965554343823,0.1903527666029908,3.408825300533789,0.3282179189306619,-0.7659783486587204,0.08650541310382572
Syzygium_jambos,Syzygium,jambos,-1.4927666056304074,,4.971446208016166,,-1.7139169833451784,
Syzygium_kunstleri,Syzygium,kunstleri,-0.6392477045675963,0.08348225521261331,3.031292044226102,0.1112864174511393,-1.4450942215976745,0.07401482670730952
Syzygium_levinei,Syzygium,levinei,-1.1518426975041993,0.30767598052445094,3.3522815176995304,0.6042456580455008,-0.9667589860243866,0.09200227623467258
Syzygium_maire,Syzygium,maire,-1.114210641880543,0.06368056060745655,4.194178408302003,0.1826134457098766,-1.7114717720144152,0.06500925232838321
Syzygium_napiforme,Syzygium,napiforme,-0.8637048130456754,0.04633119092579985,3.2333533702117454,0.08297917012208388,-1.163186792209158,0.07159755011625608
Syzygium_pachysepalum,Syzygium,pachysepalum,-0.7088681832083341,0.05543472427999452,2.9371849362026077,0.11275068720329609,-1.2351892132907463,0.03490633787601955
Syzygium_subdecussatum,Syzygium,subdecussatum,-0.4268506704920154,0.0414037539893373,2.4350092451148684,0.10873396114242662,-1.3191571298209357,0.04703525420041961
Tanaecium_pyramidatum,Tanaecium,pyramidatum,-0.34801308429014755,0.04987294768016647,2.916027084268336,0.10632959377072218,-1.977929355286927,0.04014898350337006
Tapirira_guianensis,Tapirira,guianensis,-0.5680302189285483,0.04007341138001796,2.6813853596055037,0.1121342341242921,-1.3037967154908587,0.07775518419639416
Taraxacum_campylodes,Taraxacum,campylodes,-1.305989996005755,0.22556137777127405,5.2752250624375465,0.6533722259288686,-2.496961382566511,1.2780629295276589
Taxodium_distichum,Taxodium,distichum,-0.5397921707107517,0.08465320587365217,3.2038811643055674,0.1395065676749373,-1.8792448296013708,0.039488542604385286
Taxus_chinensis,Taxus,chinensis,-0.1487988686195787,0.08692346490149114,2.437216836457927,0.2971506729616564,-1.8059592064889038,0.09116077839697734
Taxus_cuspidata,Taxus,cuspidata,-0.6892753350431682,0.03541757388244504,3.1901529539871007,0.14418468162058035,-1.546611780857592,0.12382875562180196
Terminalia_amazonia,Terminalia,amazonia,-0.48949616648079264,0.053870441168969975,2.460878821439355,0.13430257721039002,-1.2398149272857635,0.052114067940479306
Ternstroemia_coriacea,Ternstroemia,coriacea,-0.2796581328583245,0.050945545905544835,2.154680042103743,0.16173830793210922,-1.3143073029988763,0.12427178315736234
Tetractomia_tetrandra,Tetractomia,tetrandra,-0.6888386790826855,0.03779978646952605,3.619282397961699,0.10848176719078746,-1.9653446501093197,0.06475734201586947
Tetrapilus_roseus,Tetrapilus,roseus,-0.9304910812752964,,3.364187556028255,,-1.2378743560016174,
Teucrium_chamaedrys,Teucrium,chamaedrys,-1.241328590869705,,4.897839799950911,,-2.1715568305876416,
Teucrium_charidemi,Teucrium,charidemi,-0.7959554005416274,,1.2958499515570632,,-0.5886826355639839,
Teucrium_fruticans,Teucrium,fruticans,-0.9641032490961401,,2.7007519797555455,,-0.43058185169187096,
Thalictrum_simplex,Thalictrum,simplex,-1.6109390385603677,,5.557027124896727,,-2.094945728840801,
Theobroma_cacao,Theobroma,cacao,-0.7437196788536232,0.02757448946638563,2.1156736559582527,0.07647372867310624,-0.7133922756592173,0.011970952493073249
Thermopsis_rhombifolia,Thermopsis,rhombifolia,-1.3938226275406822,,4.643452580211669,,-1.30029702976746,
Thuja_occidentalis,Thuja,occidentalis,-0.48962450342397607,0.0669760700973228,2.544556197179476,0.1294818835857888,-1.32579512255256,0.07023933251362414
Thymelaea_hirsuta,Thymelaea,hirsuta,-0.9167908569158374,,1.6748172628506357,,-0.6530121931750593,
Thymus_dolomiticus,Thymus,dolomiticus,-1.2994102302921464,0.22777509055984044,4.148236643722966,0.8036468992502372,-1.5153206899548992,0.5329863355278884
Thymus_hyemalis,Thymus,hyemalis,-0.8740098021176559,,1.5996100623338587,,-0.43065474123027975,
Thymus_mastichina,Thymus,mastichina,-1.269667549188171,,3.057933054461179,,-0.07392310693465719,
Tilia_americana,Tilia,americana,-0.8059850565276983,0.032930331315481835,4.509719840192743,0.2882423301895398,-2.6495879810034033,0.3240736668932876
Tilia_amurensis,Tilia,amurensis,-1.57310598318671,,4.875551748934549,,-1.448169764837978,
Tilia_cordata,Tilia,cordata,-0.5860003561990447,0.08736058033396239,2.6739219372728837,0.24759164487970414,-0.7038573098549661,0.1393693349043028
Tilia_mandshurica,Tilia,mandshurica,-1.1067654960039524,0.0817010741554713,3.7551064952864968,0.29561502816365604,-1.3000110097340507,0.2097994297282825
Tilia_mongolica,Tilia,mongolica,-1.1840381919525513,0.2673881549865112,3.3989602367019174,0.3996492336841002,-0.7893193618175335,0.23582194857902083
Tilia_oliveri,Tilia,oliveri,-1.5751572659572675,,5.008139589748644,,-1.6094379124341003,
Tordylium_maximum,Tordylium,maximum,-1.3783261914707137,,5.6131281063880705,,-2.375155785828881,
Torreya_californica,Torreya,californica,-0.0013676017410947023,,1.681373187761984,,-1.4327932386924795,
Torreya_nucifera,Torreya,nucifera,-0.020907957634854504,0.009013861121448247,1.7141563483467486,0.20793997759863675,-1.3441294404878565,0.1878120608032069
Toxicodendron_acuminatum,Toxicodendron,acuminatum,-0.605930268527423,,2.52095067919055,,-0.899035680228222,
Toxicoscordion_venenosum,Toxicoscordion,venenosum,-1.0546911016101816,,4.410553351099985,,-2.094945728840801,
Trachelospermum_axillare,Trachelospermum,axillare,-1.2333679855214141,0.02488502571759221,4.34573609150261,0.0978588009173631,-1.62179642590955,0.1575405233199476
Tragopogon_dubius,Tragopogon,dubius,-1.2559680994443163,,4.741745898589571,,-1.721229317562002,
Trattinnickia_lawrancei,Trattinnickia,lawrancei,-1.5371172508544744,,4.140728588088077,,-0.8245696100399846,
Trichilia_septentrionalis,Trichilia,septentrionalis,-0.871111022599007,0.057231489625289664,2.923468189699584,0.27738307031198484,-0.9436183119607512,0.16592998513343757
Trifolium_angustifolium,Trifolium,angustifolium,-1.2006450142332614,,5.0369526024136295,,-2.312635428847547,
Trifolium_pratense,Trifolium,pratense,-1.1647058654988827,0.07316849050273476,5.2917392738842075,0.5732404025891128,-2.8224181489086293,0.8563052925357967
Trifolium_purpureum,Trifolium,purpureum,-1.0074926962135342,,5.6625187808650725,,-3.623022390136162,
Trifolium_repens,Trifolium,repens,-1.1188149949652209,,6.218383034377429,,-3.9737159789791177,
Trifolium_subterraneum,Trifolium,subterraneum,-0.8545551513603182,0.0134325110537754,4.8442551187219784,0.037265147742710246,-2.8779045673237196,0.02618497601452788
Tristaniopsis_elliptica,Tristaniopsis,elliptica,-1.2137110431324003,0.018677556643467985,3.702564230002087,0.11989137010576949,-0.9541690167566749,0.08040339776677875
Tristaniopsis_obovata,Tristaniopsis,obovata,-1.166495183227925,0.03092331505632119,3.671476486005298,0.06973200443180591,-0.9371340868876983,0.06391602332417332
Trymatococcus_amazonicus,Trymatococcus,amazonicus,-0.5430045221302259,,2.0095554142156695,,-0.6329932577401982,
Tsuga_canadensis,Tsuga,canadensis,-0.7910573229141027,0.06135063879373116,2.9040404997106934,0.15858462522494118,-1.1755244746877653,0.08918809983754328
Turpinia_occidentalis,Turpinia,occidentalis,-0.5098265608280304,0.04030338435377489,3.248641652298145,0.24902891366067223,-1.9875841726158665,0.16893017626479517
Ulex_parviflorus,Ulex,parviflorus,-0.9918897653201443,0.11140848533867997,2.194077239273257,0.2197167295326824,-0.33533251100081585,0.06753900986433993
Ulmus_americana,Ulmus,americana,-1.13516963455387,0.14646466539661349,3.6996953727339967,0.21178741239813856,-1.0847941705042463,0.2074572095811583
Ulmus_davidiana,Ulmus,davidiana,-1.226037326227731,0.18836919431919438,3.940636185675167,0.43112143581778795,-1.2343253943309986,0.17740374855617505
Ulmus_macrocarpa,Ulmus,macrocarpa,-1.0929697518202928,0.2155462884964951,3.4314118942591776,0.4674348915135206,-1.0039078974942317,0.07245265187160092
Ulmus_minor,Ulmus,minor,-1.0559839266124866,,2.9924656414161306,,-0.5486901486917279,
Ulmus_pumila,Ulmus,pumila,-1.5329399414613754,,4.8948017082771695,,-1.5820389360838238,
Ulmus_rubra,Ulmus,rubra,-0.9942522733438669,,4.370712874773608,,-2.1037342342488805,
Unonopsis_rufescens,Unonopsis,rufescens,-0.43001398102957716,,2.2827386286430364,,-1.1793097368874654,
Vaccinium_corymbosum,Vaccinium,corymbosum,-2.4726838937727584,0.17084902301506674,5.097462124041334,0.6305062590386326,-1.0490446483909648,0.1374837430081439
Vaccinium_mandarinorum,Vaccinium,mandarinorum,-2.549509172973659,,4.6701148746284735,,-0.6348782724359695,
Vepris_nobilis,Vepris,nobilis,-0.2876820724517809,,1.8484548129046001,,-0.941608539858445,
Veratrum_nigrum,Veratrum,nigrum,-1.091122664277986,0.1495141244195412,4.8009472746015245,0.2767637155302691,-2.372408569090938,0.022195424912516026
Verbascum_thapsus,Verbascum,thapsus,-1.1086626245216111,,4.0943445622221,,-1.6607312068216509,
Verbena_hastata,Verbena,hastata,-1.1394342831883648,,4.5217885770490405,,-2.0402208285265546,
Vernonia_fasciculata,Vernonia,fasciculata,-1.171182981502945,,4.812184355372417,,-2.2072749131897207,
Veronica_persica,Veronica,persica,-1.4696759700589417,,6.220590170099739,,-2.5257286443082556,
Veronica_spuria,Veronica,spuria,-1.67825222843446,,5.424579170311993,,-1.8101086056740292,
Veronicastrum_virginicum,Veronicastrum,virginicum,-1.2039728043259361,,4.875197323201151,,-2.2072749131897207,
Viburnum_dentatum,Viburnum,dentatum,-0.6253922558927316,0.020507074967806016,2.1587263188716257,0.007702399588350283,-0.6074473337452193,0.019397199538110754
Viburnum_stipitatum,Viburnum,stipitatum,-0.02275698712261618,,1.3904095057855272,,-1.103668527928785,
Viburnum_tinus,Viburnum,tinus,-0.7912562736702646,,2.4221381878376254,,-0.453206152895838,
Vicia_americana,Vicia,americana,-1.016202376463991,0.08179010432471318,5.054673620278377,0.3322626282804966,-2.6649545817666542,0.8511685838859178
Vicia_villosa,Vicia,villosa,-0.843970070294529,,4.0943445622221,,-2.120263536200091,
Viola_adunca,Viola,adunca,-1.4223361324671562,,4.4214869056693535,,-1.0290313553234312,
Vitex_lucens,Vitex,lucens,-0.6182651814858501,0.039866984159885606,3.6568205949795516,0.11050567409121174,-2.1690972942729325,0.04740132468912663
Vitis_amurensis,Vitis,amurensis,-1.3084702792435872,0.188532203860725,4.617389630188863,0.23390658234969838,-1.762139040286826,0.14012234564586556
Vitis_vinifera,Vitis,vinifera,-0.6561886395744131,,2.699339888901363,,-0.7663254342666007,
Vitis_vulpina,Vitis,vulpina,-0.3991899742461998,0.0293305565288732,2.9017903582691047,0.0996656320203047,-1.8614226585006217,0.06671852605853251
Weinmannia_elliptica,Weinmannia,elliptica,-0.894066465734718,0.014644933198159085,3.1470678374589225,0.05724427795143149,-1.117540575576206,0.04428345857454399
Weinmannia_fagaroides,Weinmannia,fagaroides,-0.8746690571833357,,2.2207607547922974,,-0.22895510824522294,
Weinmannia_magnifolia,Weinmannia,magnifolia,-0.6678693733756768,,2.144163339302496,,-0.5705448590060744,
Weinmannia_microphylla,Weinmannia,microphylla,-0.972320362061752,0.041992066930291914,2.987252020646084,0.19542776928554917,-0.8014799655541637,0.13208271337281718
Weinmannia_ovata,Weinmannia,ovata,-1.0870790528544367,,2.694679179418116,,-0.27971390280260405,
Weinmannia_silvicola,Weinmannia,silvicola,-0.9669558450459966,0.03978656526620158,3.730057544796941,0.11829763838917116,-1.547967949764725,0.11230349347182512
Wendlandia_uvariifolia,Wendlandia,uvariifolia,-1.4953505863963323,,3.8126445614478675,,-0.843970070294529,
Withania_frutescens,Withania,frutescens,-0.9370037734716967,,1.7633423174239145,,-0.7736384444864643,
Wurfbainia_villosa,Wurfbainia,villosa,-1.4612094946330223,,5.23327101995561,,-2.0161397499769467,
Xanthisma_spinulosum,Xanthisma,spinulosum,-1.1510641486705337,,4.751151876003154,,-2.2380465687314746,
Xanthophyllum_flavescens,Xanthophyllum,flavescens,-0.3058756881940808,0.0970834637111455,1.7753893462896622,0.23676065611646288,-0.7750802421845276,0.08697329524328691
Xanthophyllum_tenue,Xanthophyllum,tenue,-0.839656788024925,0.07614686543377513,3.2274546379620297,0.0192194244953617,-1.2831882577525644,0.15414809420473347
Zabelia_biflora,Zabelia,biflora,-0.6363888467413364,,3.43227790769518,,-1.9193926221466562,
