"binominal","F01286","F01287","F01289","F00679","F00727","F00709","state","taxa"
"Ilex_laurina","Ilex","laurina","Aquifoliaceae",0.468361809,19.30610409,0.30030349,"AM","Ilex_laurina"
"Ilex_macropoda","Ilex","macropoda","Aquifoliaceae",0.31,82.06,0.24,"AM","Ilex_macropoda"
"Ilex_opaca","Ilex","opaca","Aquifoliaceae",0.951425,5.98872043,0.28,"AM","Ilex_opaca"
"Ilex_opaca","Ilex","opaca","Aquifoliaceae",0.34875,44.4679349,0.107,"AM","Ilex_opaca"
"Ilex_opaca","Ilex","opaca","Aquifoliaceae",0.09411828,44.4675,0.1075,"AM","Ilex_opaca"
"Ilex_opaca","Ilex","opaca","Aquifoliaceae",0.42,27.618029,0.15,"AM","Ilex_opaca"
"Ilex_pedunculosa","Ilex","pedunculosa","Aquifoliaceae",0.3,54.8,0.29,"AM","Ilex_pedunculosa"
"Ilex_teratopis","Ilex","teratopis","Aquifoliaceae",0.642,6.047772453,0.510788758,"AM","Ilex_teratopis"
"Ilex_teratopis","Ilex","teratopis","Aquifoliaceae",0.5347,8.478474396,0.524930362,"AM","Ilex_teratopis"
"Ilex_verticillata","Ilex","verticillata","Aquifoliaceae",0.6381,30.67680934,0.101984127,"AM","Ilex_verticillata"
"Imbralyx_leptobotrys","Imbralyx","leptobotrys","Fabaceae",0.470766667,20.14609754,0.318553552,"AM","Imbralyx_leptobotrys"
"Inga_alba","Inga","alba","Fabaceae",0.59,12.69,0.399,"AM","Inga_alba"
"Inga_auristellae","Inga","auristellae","Fabaceae",0.463,19.42,0.316,"AM","Inga_auristellae"
"Inga_bicoloriflora","Inga","bicoloriflora","Fabaceae",0.595,13.09,0.359,"AM","Inga_bicoloriflora"
"Inga_brevipes","Inga","brevipes","Fabaceae",0.407,23.18,0.359,"AM","Inga_brevipes"
"Inga_cayennensis","Inga","cayennensis","Fabaceae",0.503,17.36,0.29,"AM","Inga_cayennensis"
"Inga_cordatoalata","Inga","cordatoalata","Fabaceae",0.746,7.57,0.434,"AM","Inga_cordatoalata"
"Inga_extra-nodis","Inga","extra-nodis","Fabaceae",0.5516,7.650215733,0.546906475,"AM","Inga_extra-nodis"
"Inga_extra-nodis","Inga","extra-nodis","Fabaceae",0.4478,21.6464209,0.293345009,"AM","Inga_extra-nodis"
"Inga_extra-nodis","Inga","extra-nodis","Fabaceae",0.5152,8.55730814,0.560260586,"AM","Inga_extra-nodis"
"Inga_extra-nodis","Inga","extra-nodis","Fabaceae",0.6176,11.30671064,0.295226131,"AM","Inga_extra-nodis"
"Inga_extra-nodis","Inga","extra-nodis","Fabaceae",0.431166667,28.59167097,0.231343284,"AM","Inga_extra-nodis"
"Inga_gracilifolia","Inga","gracilifolia","Fabaceae",0.551,12.45,0.423,"AM","Inga_gracilifolia"
"Inga_huberi","Inga","huberi","Fabaceae",0.472,19.85,0.29,"AM","Inga_huberi"
"Inga_lateriflora","Inga","lateriflora","Fabaceae",0.715,10.6,0.286,"AM","Inga_lateriflora"
"Inga_loubryana","Inga","loubryana","Fabaceae",0.6049,11.26627332,0.308311763,"AM","Inga_loubryana"
"Inga_loubryana","Inga","loubryana","Fabaceae",0.3193,31.12916392,0.401091013,"AM","Inga_loubryana"
"Inga_macrophylla","Inga","macrophylla","Fabaceae",0.425,25.47,0.291,"AM","Inga_macrophylla"
"Inga_marginata","Inga","marginata","Fabaceae",0.5365,11.90371915,0.371615721,"AM","Inga_marginata"
"Inga_marginata","Inga","marginata","Fabaceae",0.5009,9.860347429,0.514705882,"AM","Inga_marginata"
"Inga_marginata","Inga","marginata","Fabaceae",0.6801,8.394004384,0.327784431,"AM","Inga_marginata"
"Inga_marginata","Inga","marginata","Fabaceae",0.535,14,0.342,"AM","Inga_marginata"
"Inga_marginata","Inga","marginata","Fabaceae",0.4905,10.43947757,0.507073509,"AM","Inga_marginata"
"Inga_marginata","Inga","marginata","Fabaceae",0.4564,18.44632906,0.331444759,"AM","Inga_marginata"
"Inga_nobilis","Inga","nobilis","Fabaceae",0.4997,11.13233333,0.457746479,"AM","Inga_nobilis"
"Inga_obidensis","Inga","obidensis","Fabaceae",0.594,9.88,0.397,"AM","Inga_obidensis"
"Inga_paraensis","Inga","paraensis","Fabaceae",0.502,14.92,0.371,"AM","Inga_paraensis"
"Inga_rubiginosa","Inga","rubiginosa","Fabaceae",0.5072,9.246785865,0.535827664,"AM","Inga_rubiginosa"
"Inga_rubiginosa","Inga","rubiginosa","Fabaceae",0.9353,4.247990084,0.342268753,"AM","Inga_rubiginosa"
"Inga_rubiginosa","Inga","rubiginosa","Fabaceae",0.5789,9.72637654,0.391503245,"AM","Inga_rubiginosa"
"Inga_ruiziana","Inga","ruiziana","Fabaceae",0.517,18.34,0.29,"AM","Inga_ruiziana"
"Inga_splendens","Inga","splendens","Fabaceae",0.515,12.75,0.39,"AM","Inga_splendens"
"Inga_stipularis","Inga","stipularis","Fabaceae",0.6468,10.62807164,0.286479777,"AM","Inga_stipularis"
"Inga_stipularis","Inga","stipularis","Fabaceae",0.5695,14.41541429,0.27099464,"AM","Inga_stipularis"
"Inga_stipularis","Inga","stipularis","Fabaceae",0.4315,16.88363971,0.404761905,"AM","Inga_stipularis"
"Inga_stipularis","Inga","stipularis","Fabaceae",0.51,18.27,0.292,"AM","Inga_stipularis"
"Inga_stipularis","Inga","stipularis","Fabaceae",0.8276,5.12230271,0.362862281,"AM","Inga_stipularis"
"Inga_stipularis","Inga","stipularis","Fabaceae",0.7954,5.728384419,0.351588755,"AM","Inga_stipularis"
"Inga_stipularis","Inga","stipularis","Fabaceae",0.5764,6.623496896,0.577917907,"AM","Inga_stipularis"
"Inga_stipularis","Inga","stipularis","Fabaceae",0.9678,1.28394328,1.058127201,"AM","Inga_stipularis"
"Inga_stipularis","Inga","stipularis","Fabaceae",0.8524,2.463596261,0.710913287,"AM","Inga_stipularis"
"Inga_stipularis","Inga","stipularis","Fabaceae",0.722,4.257176871,0.573404255,"AM","Inga_stipularis"
"Inga_stipularis","Inga","stipularis","Fabaceae",0.7543,3.514391044,0.636392277,"AM","Inga_stipularis"
"Inga_suberosa","Inga","suberosa","Fabaceae",0.399,36.31,0.223,"AM","Inga_suberosa"
"Inga_suberosa","Inga","suberosa","Fabaceae",0.454,21.01,0.301,"AM","Inga_suberosa"
"Inga_thibaudiana","Inga","thibaudiana","Fabaceae",0.564,14.64,0.359,"AM","Inga_thibaudiana"
"Inga_umbellifera","Inga","umbellifera","Fabaceae",0.3738,11.2777027,0.808743169,"AM","Inga_umbellifera"
"Inga_umbellifera","Inga","umbellifera","Fabaceae",0.496,17.99,0.344,"AM","Inga_umbellifera"
"Inga_umbratica","Inga","umbratica","Fabaceae",0.469,16.04,0.387,"AM","Inga_umbratica"
"Inula_conyza","Inula","conyza","Asteraceae",0.334,198,0.074,"AM","Inula_conyza"
"Iris_japonica","Iris","japonica","Iridaceae",0.4238,68.55555556,0.103448276,"AM","Iris_japonica"
"Iris_versicolor","Iris","versicolor","Iridaceae",0.28,119,0.14,"AM","Iris_versicolor"
"Itea_chinensis","Itea","chinensis","Iteaceae",0.11926,110.33,0.54,"AM","Itea_chinensis"
"Ixora_intensa","Ixora","intensa","Rubiaceae",0.517,16.41,0.392,"AM","Ixora_intensa"
"Ixora_panurensis","Ixora","panurensis","Rubiaceae",0.537,14.27,0.311,"AM","Ixora_panurensis"
"Juglans_mandshurica","Juglans","mandshurica","Juglandaceae",0.347656744,36.71882302,0.307746846,"AM","Juglans_mandshurica"
"Juglans_mandshurica","Juglans","mandshurica","Juglandaceae",0.248848131,143.0225543,0.102963003,"AM","Juglans_mandshurica"
"Juglans_mandshurica","Juglans","mandshurica","Juglandaceae",0.252000148,144.2696858,0.199731549,"AM","Juglans_mandshurica"
"Juglans_mandshurica","Juglans","mandshurica","Juglandaceae",0.2217,106.656829,0.245763889,"AM","Juglans_mandshurica"
"Juglans_mandshurica","Juglans","mandshurica","Juglandaceae",0.297233333,56.65256117,0.253572248,"AM","Juglans_mandshurica"
"Juglans_mandshurica","Juglans","mandshurica","Juglandaceae",0.281566667,73.77576908,0.220839454,"AM","Juglans_mandshurica"
"Juglans_mandshurica","Juglans","mandshurica","Juglandaceae",0.212903405,191.7611931,0.068148194,"AM","Juglans_mandshurica"
"Juglans_mandshurica","Juglans","mandshurica","Juglandaceae",0.574219102,19.14071464,0.339942374,"AM","Juglans_mandshurica"
"Juglans_mandshurica","Juglans","mandshurica","Juglandaceae",0.303000162,80.89891871,0.146998983,"AM","Juglans_mandshurica"
"Juglans_mandshurica","Juglans","mandshurica","Juglandaceae",0.1692,146.9701911,0.32307853,"AM","Juglans_mandshurica"
"Juglans_mandshurica","Juglans","mandshurica","Juglandaceae",0.277344217,73.82817282,0.219290001,"AM","Juglans_mandshurica"
"Juglans_mandshurica","Juglans","mandshurica","Juglandaceae",0.839843888,5.07822832,0.337800075,"AM","Juglans_mandshurica"
"Juglans_mandshurica","Juglans","mandshurica","Juglandaceae",0.26171904,103.1250247,0.190152235,"AM","Juglans_mandshurica"
"Juglans_nigra","Juglans","nigra","Juglandaceae",0.24,29.76,0.76,"AM","Juglans_nigra"
"Juglans_nigra","Juglans","nigra","Juglandaceae",0.27,21.37,0.81,"AM","Juglans_nigra"
"Juglans_nigra","Juglans","nigra","Juglandaceae",0.49,31,0.177,"AM","Juglans_nigra"
"Juglans_nigra","Juglans","nigra","Juglandaceae",0.22,36.44,0.72,"AM","Juglans_nigra"
"Juglans_nigra","Juglans","nigra","Juglandaceae",0.27,31.67,0.54,"AM","Juglans_nigra"
"Juglans_nigra","Juglans","nigra","Juglandaceae",0.3,14.56,0.95,"AM","Juglans_nigra"
"Juglans_nigra","Juglans","nigra","Juglandaceae",0.41,40.7,0.19,"AM","Juglans_nigra"
"Juglans_nigra","Juglans","nigra","Juglandaceae",0.45,6.3,1,"AM","Juglans_nigra"
"Juglans_nigra","Juglans","nigra","Juglandaceae",0.32,14.34,0.85,"AM","Juglans_nigra"
"Juglans_nigra","Juglans","nigra","Juglandaceae",0.0534852,31.23,0.146666667,"AM","Juglans_nigra"
"Juglans_nigra","Juglans","nigra","Juglandaceae",0.33,14.17,0.85,"AM","Juglans_nigra"
"Juglans_nigra","Juglans","nigra","Juglandaceae",0.6945,16.8775084,0.22,"AM","Juglans_nigra"
"Juglans_nigra","Juglans","nigra","Juglandaceae",0.25,24.87,0.83,"AM","Juglans_nigra"
"Juglans_nigra","Juglans","nigra","Juglandaceae",0.51,32,0.16,"AM","Juglans_nigra"
"Juglans_nigra","Juglans","nigra","Juglandaceae",0.437,31.2309868,0.149,"AM","Juglans_nigra"
"Juglans_nigra","Juglans","nigra","Juglandaceae",0.97633333,3.87791837,0.36,"AM","Juglans_nigra"
"Juniperus_chinensis","Juniperus","chinensis","Cupressaceae",0.390740939,19.32011523,0.290323165,"AM","Juniperus_chinensis"
"Juniperus_chinensis","Juniperus","chinensis","Cupressaceae",0.652933333,13.63919527,0.235795699,"AM","Juniperus_chinensis"
"Juniperus_chinensis","Juniperus","chinensis","Cupressaceae",0.421939485,11.48983883,0.352621713,"AM","Juniperus_chinensis"
"Juniperus_chinensis","Juniperus","chinensis","Cupressaceae",0.652766667,16.92370115,0.179031509,"AM","Juniperus_chinensis"
"Juniperus_chinensis","Juniperus","chinensis","Cupressaceae",0.623266667,18.02462322,0.189055432,"AM","Juniperus_chinensis"
"Juniperus_chinensis","Juniperus","chinensis","Cupressaceae",0.400553991,34.70474843,0.163442246,"AM","Juniperus_chinensis"
"Juniperus_communis","Juniperus","communis","Cupressaceae",0.544966667,25.09171248,0.259097222,"AM","Juniperus_communis"
"Juniperus_communis","Juniperus","communis","Cupressaceae",0.705033333,15.38295045,0.193527569,"AM","Juniperus_communis"
"Juniperus_communis","Juniperus","communis","Cupressaceae",0.592433333,46.30013468,0.125397306,"AM","Juniperus_communis"
"Juniperus_phoenicea","Juniperus","phoenicea","Cupressaceae",0.5192,8.033595128,0.625121324,"AM","Juniperus_phoenicea"
"Juniperus_sabina","Juniperus","sabina","Cupressaceae",0.3998,38.21711538,0.208,"AM","Juniperus_sabina"
"Knema_erratica","Knema","erratica","Myristicaceae",0.848165138,4.774158719,0.370725481,"AM","Knema_erratica"
"Knema_erratica","Knema","erratica","Myristicaceae",0.962352941,4.614692654,0.297919265,"AM","Knema_erratica"
"Knightia_excelsa","Knightia","excelsa","Proteaceae",0.3564,55.5915,0.17989418,"NM","Knightia_excelsa"
"Knightia_excelsa","Knightia","excelsa","Proteaceae",0.3916,43.0244129,0.19278607,"NM","Knightia_excelsa"
"Knightia_excelsa","Knightia","excelsa","Proteaceae",0.4,43.7,0.19,"NM","Knightia_excelsa"
"Knightia_excelsa","Knightia","excelsa","Proteaceae",0.3994,35.75010511,0.223489933,"NM","Knightia_excelsa"
"Knightia_excelsa","Knightia","excelsa","Proteaceae",0.4569,42.25359331,0.144176707,"NM","Knightia_excelsa"
"Knightia_excelsa","Knightia","excelsa","Proteaceae",0.3709,53.27879444,0.173691275,"NM","Knightia_excelsa"
"Knightia_excelsa","Knightia","excelsa","Proteaceae",0.3513,43.01591885,0.239428571,"NM","Knightia_excelsa"
"Knightia_excelsa","Knightia","excelsa","Proteaceae",0.3849,41.51024034,0.206927176,"NM","Knightia_excelsa"
"Knightia_excelsa","Knightia","excelsa","Proteaceae",0.3674,55.13388254,0.17122905,"NM","Knightia_excelsa"
"Knightia_excelsa","Knightia","excelsa","Proteaceae",0.354,40.75832853,0.249640288,"NM","Knightia_excelsa"
"Koeleria_macrantha","Koeleria","macrantha","Poaceae",0.170316667,124.6730738,0.429291245,"AM","Koeleria_macrantha"
"Koeleria_pyramidata","Koeleria","pyramidata","Poaceae",0.406237808,56.06263558,0.172949945,"AM","Koeleria_pyramidata"
"Koeleria_pyramidata","Koeleria","pyramidata","Poaceae",0.26,66,0.29,"AM","Koeleria_pyramidata"
"Koeleria_vallesiana","Koeleria","vallesiana","Poaceae",0.238880124,146.938299,0.118406659,"AM","Koeleria_vallesiana"
"Koeleria_vallesiana","Koeleria","vallesiana","Poaceae",0.225072841,146.938299,0.110164907,"AM","Koeleria_vallesiana"
"Koeleria_vallesiana","Koeleria","vallesiana","Poaceae",0.32,55.6,0.227,"AM","Koeleria_vallesiana"
"Koelreuteria_paniculata","Koelreuteria","paniculata","Sapindaceae",0.13930004,97.54,0.06,"AM","Koelreuteria_paniculata"
"Koelreuteria_paniculata","Koelreuteria","paniculata","Sapindaceae",0.76025,8.74518973,0.26,"AM","Koelreuteria_paniculata"
"Koelreuteria_paniculata","Koelreuteria","paniculata","Sapindaceae",0.4905,46.9973275,0.11,"AM","Koelreuteria_paniculata"
"Koelreuteria_paniculata","Koelreuteria","paniculata","Sapindaceae",0.3545,97.5361959,0.062,"AM","Koelreuteria_paniculata"
"Krascheninnikovia_ceratoides","Krascheninnikovia","ceratoides","Amaranthaceae",0.245475,79.60651137,0.340208334,"AM","Krascheninnikovia_ceratoides"
"Kubitzkia_mezii","Kubitzkia","mezii","Lauraceae",0.62,10.54,0.338,"AM","Kubitzkia_mezii"
"Kunzea_ericoides","Kunzea","ericoides","Myrtaceae",0.54,39.5,0.13,"EcMAM","Kunzea_ericoides"
"Kunzea_ericoides","Kunzea","ericoides","Myrtaceae",0.6632,27.33420635,0.105882353,"EcMAM","Kunzea_ericoides"
"Kunzea_ericoides","Kunzea","ericoides","Myrtaceae",0.6601,26.30111392,0.111111111,"EcMAM","Kunzea_ericoides"
"Kunzea_ericoides","Kunzea","ericoides","Myrtaceae",0.5183,36.815,0.128755365,"EcMAM","Kunzea_ericoides"
"Kunzea_ericoides","Kunzea","ericoides","Myrtaceae",0.3984,47.26339286,0.16969697,"EcMAM","Kunzea_ericoides"
"Kunzea_ericoides","Kunzea","ericoides","Myrtaceae",0.4395,59.60544025,0.110416667,"EcMAM","Kunzea_ericoides"
"Kutchubaea_oocarpa","Kutchubaea","oocarpa","Rubiaceae",0.509,25.05,0.23,"AM","Kutchubaea_oocarpa"
"Kutchubaea_semisericea","Kutchubaea","semisericea","Rubiaceae",0.464,18.08,0.332,"AM","Kutchubaea_semisericea"
"Kutchubaea_sericantha","Kutchubaea","sericantha","Rubiaceae",0.424,23.06,0.367,"AM","Kutchubaea_sericantha"
"Lactuca_tatarica","Lactuca","tatarica","Asteraceae",0.336325,77.19169246,0.213227444,"AM","Lactuca_tatarica"
"Ladenbergia_riveroana","Ladenbergia","riveroana","Rubiaceae",0.33845,30.14592784,0.352727273,"AM","Ladenbergia_riveroana"
"Lamium_album","Lamium","album","Lamiaceae",0.1354,327.7189189,0.217647059,"NMAM","Lamium_album"
"Larix_decidua","Larix","decidua","Pinaceae",0.382633333,25.21356717,0.354481481,"EcM","Larix_decidua"
"Larix_decidua","Larix","decidua","Pinaceae",0.465166667,19.55900157,0.305826331,"EcM","Larix_decidua"
"Larix_decidua","Larix","decidua","Pinaceae",0.52,15.39,0.33,"EcM","Larix_decidua"
"Larix_decidua","Larix","decidua","Pinaceae",0.420405213,27.95867514,0.224237084,"EcM","Larix_decidua"
"Larix_decidua","Larix","decidua","Pinaceae",0.359033333,33.43397726,0.304936027,"EcM","Larix_decidua"
"Larix_decidua","Larix","decidua","Pinaceae",0.464,27.8,0.22,"EcM","Larix_decidua"
"Larix_decidua","Larix","decidua","Pinaceae",0.615679315,12.00598023,0.270824246,"EcM","Larix_decidua"
"Larix_decidua","Larix","decidua","Pinaceae",0.53,26,0.155,"EcM","Larix_decidua"
"Larix_decidua","Larix","decidua","Pinaceae",0.484888612,20.1826056,0.263461792,"EcM","Larix_decidua"
"Larix_gmelinii","Larix","gmelinii","Pinaceae",0.319411521,32.21156759,0.354285812,"EcM","Larix_gmelinii"
"Larix_gmelinii","Larix","gmelinii","Pinaceae",0.411555154,25.48081456,0.294285888,"EcM","Larix_gmelinii"
"Larix_gmelinii","Larix","gmelinii","Pinaceae",0.527621438,12.98082783,0.382857305,"EcM","Larix_gmelinii"
"Larix_gmelinii","Larix","gmelinii","Pinaceae",0.84697486,6.250067303,0.334285916,"EcM","Larix_gmelinii"
"Larix_gmelinii","Larix","gmelinii","Pinaceae",0.307450074,34.61541372,0.382857239,"EcM","Larix_gmelinii"
"Larix_gmelinii","Larix","gmelinii","Pinaceae",0.459400935,26.4423527,0.260000183,"EcM","Larix_gmelinii"
"Larix_gmelinii","Larix","gmelinii","Pinaceae",0.527621438,14.42313478,0.351428751,"EcM","Larix_gmelinii"
"Larix_gmelinii","Larix","gmelinii","Pinaceae",0.799129096,6.250067376,0.345714481,"EcM","Larix_gmelinii"
"Larix_gmelinii","Larix","gmelinii","Pinaceae",0.379218759,43.7500273,0.345714387,"EcM","Larix_gmelinii"
"Larix_gmelinii","Larix","gmelinii","Pinaceae",0.411497927,27.8846599,0.26857161,"EcM","Larix_gmelinii"
"Larix_gmelinii","Larix","gmelinii","Pinaceae",0.503698552,18.26928688,0.282857356,"EcM","Larix_gmelinii"
"Larix_gmelinii","Larix","gmelinii","Pinaceae",0.631668919,8.653912187,0.360000186,"EcM","Larix_gmelinii"
"Larix_gmelinii","Larix","gmelinii","Pinaceae",0.312500734,25.96156839,0.457142937,"EcM","Larix_gmelinii"
"Larix_gmelinii","Larix","gmelinii","Pinaceae",0.408655025,22.59620012,0.314285882,"EcM","Larix_gmelinii"
"Larix_gmelinii","Larix","gmelinii","Pinaceae",0.673078215,11.05775162,0.30857163,"EcM","Larix_gmelinii"
"Larix_gmelinii","Larix","gmelinii","Pinaceae",0.300481504,36.05772058,0.365714384,"EcM","Larix_gmelinii"
"Larix_gmelinii","Larix","gmelinii","Pinaceae",0.420674258,24.03850734,0.308571598,"EcM","Larix_gmelinii"
"Larix_gmelinii","Larix","gmelinii","Pinaceae",0.576924416,13.46159674,0.385714446,"EcM","Larix_gmelinii"
"Larix_gmelinii","Larix","gmelinii","Pinaceae",0.961539664,5.288529416,0.348571622,"EcM","Larix_gmelinii"
"Larix_gmelinii","Larix","gmelinii","Pinaceae",0.372596883,34.61541341,0.248571538,"EcM","Larix_gmelinii"
"Larix_gmelinii","Larix","gmelinii","Pinaceae",0.456731935,24.03850717,0.322857308,"EcM","Larix_gmelinii"
"Larix_gmelinii","Larix","gmelinii","Pinaceae",0.576924416,12.98082772,0.411428716,"EcM","Larix_gmelinii"
"Larix_gmelinii","Larix","gmelinii","Pinaceae",0.817308989,5.288529416,0.53428577,"EcM","Larix_gmelinii"
"Larix_gmelinii","Larix","gmelinii","Pinaceae",0.3705,36.00470726,0.260745342,"EcM","Larix_gmelinii"
"Larix_gmelinii","Larix","gmelinii","Pinaceae",0.675357143,7.308,0.38198349,"EcM","Larix_gmelinii"
"Larix_gmelinii","Larix","gmelinii","Pinaceae",0.42371862,29.16684341,0.280189912,"EcM","Larix_gmelinii"
"Larix_gmelinii","Larix","gmelinii","Pinaceae",0.3311,46.3254009,0.289665653,"EcM","Larix_gmelinii"
"Larix_gmelinii","Larix","gmelinii","Pinaceae",0.324000221,43.82031734,0.295009767,"EcM","Larix_gmelinii"
"Larix_gmelinii","Larix","gmelinii","Pinaceae",0.284266667,53.78890778,0.299153463,"EcM","Larix_gmelinii"
"Larix_gmelinii","Larix","gmelinii","Pinaceae",0.467,20.782,0.280924117,"EcM","Larix_gmelinii"
"Larix_gmelinii","Larix","gmelinii","Pinaceae",0.541862701,18.18690693,0.298371997,"EcM","Larix_gmelinii"
"Larix_gmelinii","Larix","gmelinii","Pinaceae",0.322222222,41.727,0.293888091,"EcM","Larix_gmelinii"
"Larix_gmelinii","Larix","gmelinii","Pinaceae",0.336688997,42.99174745,0.260488054,"EcM","Larix_gmelinii"
"Larix_gmelinii","Larix","gmelinii","Pinaceae",0.422466667,22.36121931,0.323564402,"EcM","Larix_gmelinii"
"Larix_gmelinii","Larix","gmelinii","Pinaceae",0.396000169,35.05627963,0.228732275,"EcM","Larix_gmelinii"
"Larix_gmelinii","Larix","gmelinii","Pinaceae",0.737968639,8.754643201,0.30869898,"EcM","Larix_gmelinii"
"Larix_gmelinii","Larix","gmelinii","Pinaceae",0.370673077,32.01,0.289495866,"EcM","Larix_gmelinii"
"Larix_kaempferi","Larix","kaempferi","Pinaceae",0.48,24.1,0.25,"EcM","Larix_kaempferi"
"Larix_kaempferi","Larix","kaempferi","Pinaceae",0.8,8.29,0.27,"EcM","Larix_kaempferi"
